time_s,q_ref_rad_1,q_ref_rad_2,q_ref_rad_3,q_ref_rad_4,q_ref_rad_5,q_ref_rad_6,q_rad_1,q_rad_2,q_rad_3,q_rad_4,q_rad_5,q_rad_6,dq_ref_rad_s_1,dq_ref_rad_s_2,dq_ref_rad_s_3,dq_ref_rad_s_4,dq_ref_rad_s_5,dq_ref_rad_s_6,dq_rad_s_1,dq_rad_s_2,dq_rad_s_3,dq_rad_s_4,dq_rad_s_5,dq_rad_s_6,tau_Nm_1,tau_Nm_2,tau_Nm_3,tau_Nm_4,tau_Nm_5,tau_Nm_6,solve_ms,cycle_ms,tcp_ref_m_x,tcp_ref_m_y,tcp_ref_m_z,tcp_m_x,tcp_m_y,tcp_m_z,torque_updated,wall_lag_ms
2.036999999999886679e+00,-3.172040600000000099e-01,2.801884749999999924e-01,-1.605593558999999892e+00,-8.143614359999999941e-01,4.432408420000000238e-01,7.635711200000000476e-01,-3.136889928944059935e-01,3.609531806022693301e-01,-1.553978488458981566e+00,-5.749160603850242968e-01,6.408416352210086764e-01,5.470898057059008224e-01,-7.205637700000000478e-02,3.406099999999999796e-05,-1.076993899999999921e-02,-1.048178000000000026e-01,5.724252500000000243e-02,9.131900099999999687e-02,-7.143544661563992759e-02,2.922628209292825741e-01,3.331898491524557526e-01,-3.258434664141096615e-02,4.157093722958951076e-01,6.741300538119741892e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,1.354599953629076481e-01,6.311277399008045075e-01,-7.497205251336275245e-02,5.311277416428316078e-01,6.669520462609074274e-01,-6.099329448774213486e-02,5.508613359970081502e-01,0.000000000000000000e+00,4.191459188994485885e+03
2.037999999999886569e+00,-3.172761210000000220e-01,2.801885080000000028e-01,-1.605604352999999929e+00,-8.144662150000000489e-01,4.432981060000000251e-01,7.636623959999999656e-01,-3.137603419283007122e-01,3.612464574406581419e-01,-1.553644004867194006e+00,-5.749489354025884014e-01,6.412580176365292317e-01,5.471576100949633314e-01,-7.206582200000000160e-02,3.252499999999999776e-05,-1.081646799999999922e-02,-1.047403479999999970e-01,5.728386199999999789e-02,9.123168399999999345e-02,-7.134903389472629920e-02,2.932768383888046393e-01,3.344835917874750542e-01,-3.287501756411670417e-02,4.163824155205834154e-01,6.780438906254591946e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,1.078450004570186138e-01,6.311144824551302435e-01,-7.501840357355483990e-02,5.311144842540599376e-01,6.670435532626375341e-01,-6.105300010646972503e-02,5.508563819913547821e-01,0.000000000000000000e+00,4.194438280013855547e+03
2.038999999999886459e+00,-3.173481910000000017e-01,2.801885399999999859e-01,-1.605615191999999913e+00,-8.145709169999999499e-01,4.433554100000000053e-01,7.637535840000000409e-01,-3.138316041300061032e-01,3.615407517573075435e-01,-1.553308222645332748e+00,-5.749821016976861543e-01,6.416750744376813476e-01,5.472258069157815985e-01,-7.207526400000000000e-02,3.099100000000000194e-05,-1.086298200000000019e-02,-1.046629200000000065e-01,5.732517699999999800e-02,9.114438900000000621e-02,-7.126220170539593335e-02,2.942943166493980356e-01,3.357822218612516729e-01,-3.316629509776709839e-02,4.170568011521094132e-01,6.819682081826809739e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,9.074999252334237099e-02,6.311012171734226017e-01,-7.506474989848627155e-02,5.311012188925918753e-01,6.671353798602119856e-01,-6.111274389372747806e-02,5.508513467511945150e-01,0.000000000000000000e+00,4.198654850013554096e+03
2.039999999999886349e+00,-3.174202709999999761e-01,2.801885700000000257e-01,-1.605626079000000095e+00,-8.146755409999999475e-01,4.434127560000000190e-01,7.638446850000000232e-01,-3.139027790793979533e-01,3.618360670245907573e-01,-1.552971136887272952e+00,-5.750155598718378336e-01,6.420928069708324859e-01,5.472943972151752545e-01,-7.208470299999999997e-02,2.945900000000000035e-05,-1.090948199999999986e-02,-1.045855160000000034e-01,5.736647100000000221e-02,9.105711499999999403e-02,-7.117494939186312652e-02,2.953152672832227710e-01,3.370857580597310665e-01,-3.345817415172194775e-02,4.177325331511504980e-01,6.859029939366477480e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,7.699499838054180145e-02,6.310879433594023258e-01,-7.511109169540548802e-02,5.310879450593152251e-01,6.672275270950592807e-01,-6.117252590136185164e-02,5.508462299414610408e-01,0.000000000000000000e+00,4.200484445027541369e+03
2.040999999999886239e+00,-3.174923610000000007e-01,2.801885989999999826e-01,-1.605637011000000003e+00,-8.147800880000000134e-01,4.434701429999999833e-01,7.639356980000000519e-01,-3.139738663556962406e-01,3.621324067264922175e-01,-1.552632742668111465e+00,-5.750493105214745659e-01,6.425112165862991720e-01,5.473633820387404647e-01,-7.209413900000000153e-02,2.792899999999999975e-05,-1.095596599999999927e-02,-1.045081370000000009e-01,5.740774399999999666e-02,9.096986199999999856e-02,-7.108727629830990935e-02,2.963397019014553657e-01,3.383942191615110229e-01,-3.375064963674707236e-02,4.184096154666720468e-01,6.898482356517812719e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,4.443194484338164330e-02,6.310746616326504688e-01,-7.515742930687069334e-02,5.310746633268934591e-01,6.673199960115588913e-01,-6.123234618144014763e-02,5.508410312263981590e-01,0.000000000000000000e+00,4.201729453052394092e+03
2.041999999999886128e+00,-3.175644599999999929e-01,2.801886259999999962e-01,-1.605647991000000108e+00,-8.148845569999999539e-01,4.435275710000000093e-01,7.640266239999999875e-01,-3.140448655374651343e-01,3.624297743586466503e-01,-1.552293035044073122e+00,-5.750833542379398811e-01,6.429303046383347819e-01,5.474327624308813478e-01,-7.210357300000000413e-02,2.640100000000000015e-05,-1.100243499999999965e-02,-1.044307819999999998e-01,5.744899600000000217e-02,9.088263100000000538e-02,-7.099918176889388755e-02,2.973676321544378998e-01,3.397076240384070411e-01,-3.404371646530074402e-02,4.190880520356512484e-01,6.938039214086470785e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,2.878700615838170052e-02,6.310613714470614255e-01,-7.520376182098593987e-02,5.310613730467298454e-01,6.674127876570418172e-01,-6.129220478625169860e-02,5.508357502695556684e-01,0.000000000000000000e+00,4.202527285960968584e+03
2.042999999999886018e+00,-3.176365680000000080e-01,2.801886519999999825e-01,-1.605659015999999939e+00,-8.149889500000000453e-01,4.435850410000000132e-01,7.641174630000000523e-01,-3.141157762026128841e-01,3.627281734283784864e-01,-1.551952009052417036e+00,-5.751176916074917100e-01,6.433500724851175523e-01,5.475025394348421726e-01,-7.211300299999999497e-02,2.487500000000000155e-05,-1.104888799999999976e-02,-1.043534500000000004e-01,5.749022699999999791e-02,9.079542100000000115e-02,-7.091066514775616614e-02,2.983990697318275598e-01,3.410259916560212656e-01,-3.433736955182047773e-02,4.197678467827994919e-01,6.977700396086874979e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,4.884600639343261719e-02,6.310480733639921569e-01,-7.525008949021072535e-02,5.310480748215332669e-01,6.675059030817966921e-01,-6.135210176830924872e-02,5.508303867337880355e-01,0.000000000000000000e+00,4.204081092961132526e+03
2.043999999999885908e+00,-3.177086860000000179e-01,2.801886760000000254e-01,-1.605670088000000106e+00,-8.150932640000000395e-01,4.436425520000000233e-01,7.642082150000000240e-01,-3.141865979283919308e-01,3.630276074547412191e-01,-1.551609659711342681e+00,-5.751523232113047168e-01,6.437705214887378125e-01,5.475727140927401093e-01,-7.212243200000000021e-02,2.334999999999999836e-05,-1.109532700000000031e-02,-1.042761440000000012e-01,5.753143699999999777e-02,9.070823299999999922e-02,-7.082172577902949573e-02,2.994340263627474075e-01,3.423493410743145837e-01,-3.463160381300979529e-02,4.204490036202836456e-01,7.017465789789761876e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,7.934798486530780792e-02,6.310347669656887204e-01,-7.529641268369849372e-02,5.310347686302973047e-01,6.675993433390705611e-01,-6.141203718035054965e-02,5.508249402812499529e-01,0.000000000000000000e+00,4.206714063009712845e+03
2.044999999999885798e+00,-3.177808129999999953e-01,2.801886989999999855e-01,-1.605681206999999944e+00,-8.151975019999999628e-01,4.437001039999999841e-01,7.642988800000000138e-01,-3.142573302913987954e-01,3.633280799685571494e-01,-1.551265982019894407e+00,-5.751872496254728517e-01,6.441916530151852172e-01,5.476432874455977595e-01,-7.213185699999999367e-02,2.182699999999999956e-05,-1.114175000000000061e-02,-1.041988620000000032e-01,5.757262600000000174e-02,9.062106699999999959e-02,-7.073236300684657141e-02,3.004725138159377029e-01,3.436776914481824985e-01,-3.492641416812521105e-02,4.211315264474436160e-01,7.057335285769875122e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,8.603901369497179985e-02,6.310214523443871126e-01,-7.534273098770885579e-02,5.310214534912088835e-01,6.676931094850722115e-01,-6.147201107533978304e-02,5.508194105733940082e-01,0.000000000000000000e+00,4.210532172000966966e+03
2.045999999999885688e+00,-3.178529489999999957e-01,2.801887200000000022e-01,-1.605692372000000034e+00,-8.153016619999999826e-01,4.437576970000000065e-01,7.643894570000000499e-01,-3.143279728675741347e-01,3.636295945124570772e-01,-1.550920970957866407e+00,-5.752224714210121270e-01,6.446134684343357568e-01,5.477142605333773506e-01,-7.214127900000000260e-02,2.030599999999999837e-05,-1.118815800000000013e-02,-1.041216029999999931e-01,5.761379400000000289e-02,9.053392100000000331e-02,-7.064257617534849820e-02,3.015145438999083383e-01,3.450110620280341100e-01,-3.522179553926357148e-02,4.218154191505097406e-01,7.097308777953779957e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,6.065296474844217300e-02,6.310081295852395522e-01,-7.538904428139818481e-02,5.310081307289477026e-01,6.677872025789781674e-01,-6.153202350646851809e-02,5.508137972709673535e-01,0.000000000000000000e+00,4.212032758048735559e+03
2.046999999999885578e+00,-3.179250949999999909e-01,2.801887390000000200e-01,-1.605703582999999934e+00,-8.154057449999999596e-01,4.438153320000000068e-01,7.644799479999999647e-01,-3.143985252322028523e-01,3.639321546409201580e-01,-1.550574621485706128e+00,-5.752579891638637255e-01,6.450359691199381018e-01,5.477856343950140428e-01,-7.215069899999999870e-02,1.878700000000000156e-05,-1.123455100000000061e-02,-1.040443699999999971e-01,5.765494100000000122e-02,9.044679799999999492e-02,-7.055236462869343694e-02,3.025601284630918264e-01,3.463494721603747051e-01,-3.551774285164903400e-02,4.225006856023172941e-01,7.137386163667949757e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,2.653599949553608894e-02,6.309947985537440740e-01,-7.543535317222563319e-02,5.309948002982011195e-01,6.678816236829312469e-01,-6.159207452715795283e-02,5.508081000340097066e-01,0.000000000000000000e+00,4.212797597050666809e+03
2.047999999999885468e+00,-3.179972509999999808e-01,2.801887570000000105e-01,-1.605714840999999948e+00,-8.155097510000000050e-01,4.438730069999999861e-01,7.645703510000000369e-01,-3.144689869599139320e-01,3.642357639203141484e-01,-1.550226928544417682e+00,-5.752938034148976643e-01,6.454591564496001688e-01,5.478574100684509007e-01,-7.216011599999999637e-02,1.726999999999999897e-05,-1.128092800000000083e-02,-1.039671610000000024e-01,5.769606599999999724e-02,9.035969700000000271e-02,-7.046172771106543053e-02,3.036092793939973999e-01,3.476929412883918435e-01,-3.581425103392060771e-02,4.231873296620201619e-01,7.177567343686737378e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,3.226200351491570473e-02,6.309814592798569377e-01,-7.548165780873640485e-02,5.309814609625984616e-01,6.679763738620478897e-01,-6.165216419105960799e-02,5.508023185218493545e-01,0.000000000000000000e+00,4.213678892992902547e+03
2.048999999999885357e+00,-3.180694159999999937e-01,2.801887739999999738e-01,-1.605726144999999994e+00,-8.156136790000000358e-01,4.439307239999999988e-01,7.646606670000000161e-01,-3.145393576246806044e-01,3.645404259289355409e-01,-1.549877887055465031e+00,-5.753299147299161254e-01,6.458830318047750207e-01,5.479295885906737551e-01,-7.216952999999999563e-02,1.575500000000000077e-05,-1.132729000000000028e-02,-1.038899759999999950e-01,5.773717099999999686e-02,9.027261699999999944e-02,-7.037066476668339676e-02,3.046620086213659429e-01,3.490414889525448316e-01,-3.611131501841956248e-02,4.238753551748015713e-01,7.217852222280818353e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,1.231610076501965523e-01,6.309681120586394520e-01,-7.552795741220438841e-02,5.309681134538066782e-01,6.680714541844183785e-01,-6.171229255205715192e-02,5.507964523931001555e-01,0.000000000000000000e+00,4.216569898999296129e+03
2.049999999999885247e+00,-3.181415899999999741e-01,2.801887889999999937e-01,-1.605737495999999931e+00,-8.157175309999999957e-01,4.439884809999999904e-01,7.647508960000000133e-01,-3.146096367998204024e-01,3.648461442570498647e-01,-1.549527491920673850e+00,-5.753663236596575636e-01,6.463075965707466564e-01,5.480021709977463962e-01,-7.217894099999999646e-02,1.424099999999999968e-05,-1.137363700000000068e-02,-1.038128160000000022e-01,5.777825400000000111e-02,9.018555899999999848e-02,-7.027917513981028763e-02,3.057183281143257547e-01,3.503951347911578584e-01,-3.640892974147683786e-02,4.245647659715838795e-01,7.258240707265531388e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,6.754597416147589684e-02,6.309547564177300227e-01,-7.557425211018729827e-02,5.309547575425955790e-01,6.681668657211099482e-01,-6.177245966426752471e-02,5.507905013056586530e-01,0.000000000000000000e+00,4.220695367024745792e+03
2.050999999999885137e+00,-3.182137729999999776e-01,2.801888020000000146e-01,-1.605748892000000039e+00,-8.158213050000000521e-01,4.440462800000000154e-01,7.648410380000000286e-01,-3.146798240579951611e-01,3.651529225069324314e-01,-1.549175738022132931e+00,-5.754030307498012586e-01,6.467328521366153549e-01,5.480751583248468783e-01,-7.218834899999999888e-02,1.273000000000000009e-05,-1.141996900000000030e-02,-1.037356799999999968e-01,5.781931700000000202e-02,9.009852200000000033e-02,-7.018725817476242912e-02,3.067782498825493143e-01,3.517538985410166297e-01,-3.670709014370107659e-02,4.252555658687356410e-01,7.298732710049557482e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,6.859196582809090614e-02,6.309413927973370750e-01,-7.562054175537621936e-02,5.309413945433755222e-01,6.682626095461712268e-01,-6.183266558204277702e-02,5.507844649167017437e-01,0.000000000000000000e+00,4.222200399031862617e+03
2.051999999999885027e+00,-3.182859670000000030e-01,2.801888140000000083e-01,-1.605760335000000039e+00,-8.159250019999999548e-01,4.441041199999999911e-01,7.649310929999999509e-01,-3.147499189712110734e-01,3.654607642929088573e-01,-1.548822620222094937e+00,-5.754400365409715334e-01,6.471587998952831322e-01,5.481485516063037133e-01,-7.219775400000000287e-02,1.121999999999999930e-05,-1.146628599999999915e-02,-1.036585690000000060e-01,5.786035800000000062e-02,9.001150800000000396e-02,-7.009491321591906909e-02,3.078417859764108200e-01,3.531178000379686654e-01,-3.700579117026596421e-02,4.259477586677780092e-01,7.339328145683601812e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,2.901098923757672310e-02,6.309280208556817815e-01,-7.566682768618281096e-02,5.309280227117461060e-01,6.683586867366337891e-01,-6.189291035997084717e-02,5.507783428826821259e-01,0.000000000000000000e+00,4.223001694015692919e+03
2.052999999999884917e+00,-3.183581690000000242e-01,2.801888249999999747e-01,-1.605771824999999930e+00,-8.160286220000000368e-01,4.441620009999999730e-01,7.650210610000000022e-01,-3.148199211108188011e-01,3.657696732413959761e-01,-1.548468133362877364e+00,-5.754773415687427507e-01,6.475854412434381979e-01,5.482223518756328406e-01,-7.220715699999999404e-02,9.711999999999999510e-06,-1.151258699999999947e-02,-1.035814820000000025e-01,5.790137800000000334e-02,8.992451499999999653e-02,-7.000213960773206401e-02,3.089089484871446745e-01,3.544868592175270394e-01,-3.730502777119808211e-02,4.266413481550870301e-01,7.380026932909336534e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,2.638500882312655449e-02,6.309146408188618382e-01,-7.571310800496218463e-02,5.309146420471722028e-01,6.684550983725150441e-01,-6.195319405287746939e-02,5.507721348593265231e-01,0.000000000000000000e+00,4.223733472987078130e+03
2.053999999999884807e+00,-3.184303809999999846e-01,2.801888339999999977e-01,-1.605783361000000076e+00,-8.161321649999999650e-01,4.442199230000000165e-01,7.651109419999999606e-01,-3.148898300475135303e-01,3.660796529909429720e-01,-1.548112272266761957e+00,-5.755149463636444196e-01,6.480127775815397451e-01,5.482965601655749310e-01,-7.221655600000000119e-02,8.206000000000000715e-06,-1.155887300000000076e-02,-1.035044199999999998e-01,5.794237700000000324e-02,8.983754400000000528e-02,-6.990893669473575989e-02,3.099797495470049125e-01,3.558610961154778374e-01,-3.760479490166483002e-02,4.273363381015967133e-01,7.420828994208446272e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,3.769702743738889694e-02,6.309012525041073349e-01,-7.575938395864313668e-02,5.309012536354045242e-01,6.685518455368214541e-01,-6.201351671582745750e-02,5.507658405016310210e-01,0.000000000000000000e+00,4.224651563970837742e+03
2.054999999999884697e+00,-3.185026020000000235e-01,2.801888410000000218e-01,-1.605794943000000030e+00,-8.162356309999999615e-01,4.442778860000000107e-01,7.652007360000000480e-01,-3.149596453513350824e-01,3.663907071922724024e-01,-1.547755031735893461e+00,-5.755528514511666360e-01,6.484408103138022961e-01,5.483711775081334672e-01,-7.222595299999999552e-02,6.702000000000000376e-06,-1.160514399999999953e-02,-1.034273829999999977e-01,5.798335500000000031e-02,8.975059500000000245e-02,-6.981530382155706760e-02,3.110542013294257391e-01,3.572405308684915015e-01,-3.790508752226232070e-02,4.280327322624986053e-01,7.461734255851823483e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,8.824799442663788795e-02,6.308878559864019575e-01,-7.580565491150219326e-02,5.308878574758699731e-01,6.686489293155510882e-01,-6.207387840412594004e-02,5.507594594638600682e-01,0.000000000000000000e+00,4.227816823986358941e+03
2.055999999999884587e+00,-3.185748330000000017e-01,2.801888470000000186e-01,-1.605806571000000016e+00,-8.163390200000000263e-01,4.443358889999999839e-01,7.652904430000000424e-01,-3.150293665916680252e-01,3.667028395083216097e-01,-1.547396406552178805e+00,-5.755910573517659667e-01,6.488695408481792715e-01,5.484462049346129353e-01,-7.223534700000000530e-02,5.200000000000000188e-06,-1.165139999999999926e-02,-1.033503709999999964e-01,5.802431100000000203e-02,8.966366800000000192e-02,-6.972124033292570466e-02,3.121323160491826232e-01,3.586251837147374499e-01,-3.820590059930334403e-02,4.287305343769389210e-01,7.502742647948988652e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,1.469739945605397224e-01,6.308744513818782540e-01,-7.585192162486328882e-02,5.308744528704669730e-01,6.687463507976959542e-01,-6.213427917332008110e-02,5.507529913995403703e-01,0.000000000000000000e+00,4.231857515987940133e+03
2.056999999999884476e+00,-3.186470730000000029e-01,2.801888510000000165e-01,-1.605818245000000033e+00,-8.164423320000000484e-01,4.443939339999999905e-01,7.653800640000000266e-01,-3.150989933372417284e-01,3.670160536142841878e-01,-1.547036391477184303e+00,-5.756295645808711114e-01,6.492989705963470026e-01,5.485216434756579051e-01,-7.224473800000000279e-02,3.699000000000000075e-06,-1.169764000000000047e-02,-1.032733829999999964e-01,5.806524700000000039e-02,8.957676400000000316e-02,-6.962674557368463135e-02,3.132141059625546120e-01,3.600150749945026374e-01,-3.850722910510511604e-02,4.294297481677147865e-01,7.543854104497550728e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,4.718598211184144020e-02,6.308610385729130909e-01,-7.589818325612084082e-02,5.308610405908203989e-01,6.688441110752441077e-01,-6.219471907919996850e-02,5.507464359614604454e-01,0.000000000000000000e+00,4.233082636026665568e+03
2.057999999999884366e+00,-3.187193220000000271e-01,2.801888539999999872e-01,-1.605829965999999942e+00,-8.165455670000000277e-01,4.444520200000000032e-01,7.654695969999999461e-01,-3.151685251561305301e-01,3.673303531976516711e-01,-1.546674981252033509e+00,-5.756683736488893421e-01,6.497291009736879674e-01,5.485974941612922207e-01,-7.225412600000000185e-02,2.200000000000000112e-06,-1.174386499999999917e-02,-1.031964189999999976e-01,5.810616200000000287e-02,8.948988099999999335e-02,-6.953181888880065331e-02,3.142995833674877004e-01,3.614102251508140018e-01,-3.880906801827739561e-02,4.301303773409683728e-01,7.585068563432942335e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,2.816296182572841644e-02,6.308476175893501514e-01,-7.594443988225327291e-02,5.308476194754913058e-01,6.689422112431835377e-01,-6.225519817780061221e-02,5.507397928016667388e-01,0.000000000000000000e+00,4.233819575048983097e+03
2.058999999999884256e+00,-3.187915809999999905e-01,2.801888559999999861e-01,-1.605841733000000104e+00,-8.166487249999999642e-01,4.445101470000000221e-01,7.655590429999999946e-01,-3.152379616157539033e-01,3.676457419582554453e-01,-1.546312170597303526e+00,-5.757074850612133865e-01,6.501599333992738039e-01,5.486737580209589682e-01,-7.226351100000000249e-02,7.039999999999999512e-07,-1.179007500000000055e-02,-1.031194809999999989e-01,5.814705600000000252e-02,8.940301999999999971e-02,-6.943645962337523236e-02,3.153887606037587554e-01,3.628106547300644080e-01,-3.911141232401040002e-02,4.308324255858781981e-01,7.626385966678171646e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,2.864096313714981079e-02,6.308341885165573704e-01,-7.599069218280016247e-02,5.308341899873036951e-01,6.690406523995039434e-01,-6.231571652540261741e-02,5.507330615714574051e-01,0.000000000000000000e+00,4.234602754993829876e+03
2.059999999999884146e+00,-3.188638489999999770e-01,2.801888559999999861e-01,-1.605853546000000076e+00,-8.167518059999999691e-01,4.445683140000000200e-01,7.656484030000000329e-01,-3.153073022828765670e-01,3.679622236083086029e-01,-1.545947954212920861e+00,-5.757468993182277561e-01,6.505914692958481016e-01,5.487504360835608885e-01,-7.227289300000000472e-02,-7.910000000000000288e-07,-1.183626999999999943e-02,-1.030425670000000016e-01,5.818792799999999987e-02,8.931618099999999449e-02,-6.934066712265546384e-02,3.164816500531409393e-01,3.642163843826424774e-01,-3.941425701436292867e-02,4.315358965743497643e-01,7.667806260193889278e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,4.628696478903293610e-02,6.308207512371062364e-01,-7.603693953029436181e-02,5.308207526739625592e-01,6.691394356451980663e-01,-6.237627417853436329e-02,5.507262419213835303e-01,0.000000000000000000e+00,4.235538389009889215e+03
2.060999999999884036e+00,-3.189361270000000137e-01,2.801888539999999872e-01,-1.605865405999999940e+00,-8.168548100000000423e-01,4.446265220000000240e-01,7.657376759999999782e-01,-3.153765467236085973e-01,3.682798018724481870e-01,-1.545582326778057292e+00,-5.757866169153162961e-01,6.510237100898087492e-01,5.488275293775011221e-01,-7.228227199999999464e-02,-2.284000000000000070e-06,-1.188244899999999979e-02,-1.029656790000000044e-01,5.822878000000000082e-02,8.922936400000000545e-02,-6.924444073204530370e-02,3.175782641395696881e-01,3.656274348635663030e-01,-3.971759708854999404e-02,4.322407939607029181e-01,7.709329394028525961e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,9.877001866698265076e-02,6.308073055121004025e-01,-7.608318242551599664e-02,5.308073071462094950e-01,6.692385620842656868e-01,-6.243687119397249574e-02,5.507193335012431357e-01,0.000000000000000000e+00,4.238515899982303381e+03
2.061999999999883926e+00,-3.190084140000000179e-01,2.801888510000000165e-01,-1.605877310999999974e+00,-8.169577369999999616e-01,4.446847720000000059e-01,7.658268620000000526e-01,-3.154456945034057047e-01,3.685984804877774912e-01,-1.545215282951024172e+00,-5.758266383428695123e-01,6.514566572111900600e-01,5.489050389307248423e-01,-7.229164800000000002e-02,-3.775999999999999931e-06,-1.192861299999999937e-02,-1.028888149999999946e-01,5.826960999999999946e-02,8.914257000000000430e-02,-6.914777979711686506e-02,3.186786153293099666e-01,3.670438270331210506e-01,-4.002142755323116752e-02,4.329471213813571029e-01,7.750955322368532907e-02,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,1.945699914358556271e-01,6.307938519336784289e-01,-7.612942033178124457e-02,5.307938537819146818e-01,6.693380328237157340e-01,-6.249750762874418941e-02,5.507123359600782919e-01,0.000000000000000000e+00,4.242716092034243047e+03
