time_s,q_ref_rad_1,q_ref_rad_2,q_ref_rad_3,q_ref_rad_4,q_ref_rad_5,q_ref_rad_6,q_rad_1,q_rad_2,q_rad_3,q_rad_4,q_rad_5,q_rad_6,dq_ref_rad_s_1,dq_ref_rad_s_2,dq_ref_rad_s_3,dq_ref_rad_s_4,dq_ref_rad_s_5,dq_ref_rad_s_6,dq_rad_s_1,dq_rad_s_2,dq_rad_s_3,dq_rad_s_4,dq_rad_s_5,dq_rad_s_6,tau_Nm_1,tau_Nm_2,tau_Nm_3,tau_Nm_4,tau_Nm_5,tau_Nm_6,solve_ms,cycle_ms,tcp_ref_m_x,tcp_ref_m_y,tcp_ref_m_z,tcp_m_x,tcp_m_y,tcp_m_z
4.900000000000003658e-02,-2.157991810000000066e-01,2.772712150000000153e-01,-1.650215509999999997e+00,-5.606117170000000094e-01,4.144868780000000030e-01,5.215649519999999706e-01,-2.157991595542106678e-01,2.772712383933474967e-01,-1.650215326203486876e+00,-5.606124265806536888e-01,4.144868018596746806e-01,5.215656421206740223e-01,-4.415199999999999876e-04,2.973999999999999986e-05,4.827820000000000136e-04,-1.497141000000000010e-03,-1.635290000000000127e-04,1.467290999999999908e-03,-4.321039664160463431e-04,3.015474215413550973e-05,4.805062775989378250e-04,-1.494771390495973221e-03,-1.632078340197128411e-04,1.464759443191010740e-03,-2.943715026505470608e-02,-2.705963083294645344e+01,1.315727331664458433e+01,2.085588254389609375e+00,7.678152093251414123e-02,4.907069947410949836e-04,6.733191899911616929e+01,6.740153599821496755e+01,6.414400040880814391e-01,-5.742762273316062867e-06,5.414399963032334728e-01,6.414399989307794092e-01,-5.758687410455556646e-06,5.414399695310806448e-01
5.000000000000003747e-02,-2.157996309999999918e-01,2.772712449999999995e-01,-1.650215017000000062e+00,-5.606132440000000106e-01,4.144867110000000077e-01,5.215664490000000431e-01,-2.157996093755343292e-01,2.772712697630674294e-01,-1.650214826181855221e+00,-5.606139819157338611e-01,4.144866320381068170e-01,5.215671662312669765e-01,-4.594080000000000169e-04,3.094599999999999814e-05,5.023430000000000386e-04,-1.557802999999999966e-03,-1.701550000000000133e-04,1.526744000000000018e-03,-4.498213236639503386e-04,3.136971995863866314e-05,5.000216316595507441e-04,-1.555335080176943347e-03,-1.698215678372773201e-04,1.524110592936836093e-03,-3.001828583143898929e-02,-2.705965555421163771e+01,1.315737225341932870e+01,2.085544239971825142e+00,7.678142770610479895e-02,4.906941541729411931e-04,6.788096500167739578e+01,6.795106899880920537e+01,6.414400040348433585e-01,-6.097868061038097599e-06,5.414399967841280192e-01,6.414399987125849467e-01,-6.114861704972315570e-06,5.414399685409155838e-01
5.100000000000003836e-02,-2.158000989999999952e-01,2.772712769999999827e-01,-1.650214505000000109e+00,-5.606148330000000346e-01,4.144865369999999882e-01,5.215680069999999446e-01,-2.158000772576940396e-01,2.772713023712272129e-01,-1.650214306270385345e+00,-5.606155989733430101e-01,4.144864554761900632e-01,5.215687508292128349e-01,-4.776380000000001185e-04,3.217500000000000958e-05,5.222790000000000592e-04,-1.619626000000000529e-03,-1.769080000000000619e-04,1.587335000000000482e-03,-4.678821597152412804e-04,3.260815979816342723e-05,5.199114699140747371e-04,-1.617057609156178060e-03,-1.765619167420453054e-04,1.584597945830274216e-03,-3.059922641656080342e-02,-2.705968031624338010e+01,1.315747123756510817e+01,2.085500262306151598e+00,7.678133208165514867e-02,4.906817621864350328e-04,6.790986100168083794e+01,6.797944000209099613e+01,6.414400039827972133e-01,-6.467230605779208954e-06,5.414399962989097093e-01,6.414399984915780673e-01,-6.485307019566302222e-06,5.414399675373809950e-01
5.200000000000003925e-02,-2.158005859999999887e-01,2.772713090000000213e-01,-1.650213973000000056e+00,-5.606164839999999705e-01,4.144863570000000275e-01,5.215696250000000367e-01,-2.158005635426665514e-01,2.772713362407773774e-01,-1.650213766096115808e+00,-5.606172789098544662e-01,4.144862720472725637e-01,5.215703970475802365e-01,-4.962090000000000597e-04,3.342700000000000369e-05,5.425870000000000823e-04,-1.682607000000000460e-03,-1.837880000000000503e-04,1.649061000000000493e-03,-4.862849725250258104e-04,3.386955014515197887e-05,5.401742696085781205e-04,-1.679936511437759260e-03,-1.834289174761680565e-04,1.646218367363844063e-03,-3.117773608762789903e-02,-2.705970563075575086e+01,1.315756988695398633e+01,2.085456332210767982e+00,7.678123462963150347e-02,4.906691201344879705e-04,6.745021599999745376e+01,6.751363300281809643e+01,6.414400036717938791e-01,-6.851382804759706436e-06,5.414399966585853319e-01,6.414399982676893819e-01,-6.870293096353757851e-06,5.414399665205096301e-01
5.300000000000004013e-02,-2.158010919999999999e-01,2.772713430000000034e-01,-1.650213420000000042e+00,-5.606181989999999837e-01,4.144861699999999871e-01,5.215713060000000123e-01,-2.158010685714244203e-01,2.772713713946818870e-01,-1.650213205286560569e+00,-5.606190228791820829e-01,4.144860816252796121e-01,5.215721060174237644e-01,-5.151199999999999876e-04,3.470200000000000080e-05,5.632690000000000309e-04,-1.746743999999999944e-03,-1.907939999999999896e-04,1.711920000000000022e-03,-5.050287578596406339e-04,3.515390448728042264e-05,5.608095552385855814e-04,-1.743969327664237918e-03,-1.904219929350648430e-04,1.708969843541354892e-03,-3.175463563427276259e-02,-2.705973106275693141e+01,1.315766849733624966e+01,2.085412467785384472e+00,7.678114191718160564e-02,4.906566664426484760e-04,6.715078300112509169e+01,6.721176699647912756e+01,6.414400035661059762e-01,-7.250553835582124259e-06,5.414399967310311590e-01,6.414399980409117852e-01,-7.270088927232992749e-06,5.414399654904741288e-01
5.400000000000004102e-02,-2.158016170000000011e-01,2.772713789999999845e-01,-1.650212846000000066e+00,-5.606199790000000460e-01,4.144859750000000065e-01,5.215730499999999825e-01,-2.158015926844422394e-01,2.772714078558926598e-01,-1.650212623469762718e+00,-5.606208320331986794e-01,4.144858840852046478e-01,5.215738788679059601e-01,-5.343709999999999563e-04,3.600000000000000091e-05,5.843219999999999664e-04,-1.812035000000000035e-03,-1.979249999999999998e-04,1.775909999999999902e-03,-5.241130178189083375e-04,3.646121077934753700e-05,5.818167978601614847e-04,-1.809154016633243061e-03,-1.975400749639890730e-04,1.772850482172159048e-03,-3.233067228307888452e-02,-2.705975652925069852e+01,1.315776703798296410e+01,2.085368615548491178e+00,7.678105465979614963e-02,4.906442703646030339e-04,6.664449999880162068e+01,6.670131499777198769e+01,6.414400036109435543e-01,-7.664821204892217199e-06,5.414399962978191372e-01,6.414399978112635958e-01,-7.684963061241792173e-06,5.414399644475653695e-01
5.500000000000004191e-02,-2.158021609999999924e-01,2.772714159999999928e-01,-1.650212250999999908e+00,-5.606218240000000463e-01,4.144857739999999735e-01,5.215748590000000018e-01,-2.158021362221905770e-01,2.772714456473522326e-01,-1.650212020274769209e+00,-5.606227075208051192e-01,4.144856793011040264e-01,5.215757167242296433e-01,-5.539619999999999657e-04,3.732099999999999724e-05,6.057470000000000129e-04,-1.878476000000000017e-03,-2.051830000000000038e-04,1.841027000000000071e-03,-5.435377483455485848e-04,3.779145955329717463e-05,6.031949935747969119e-04,-1.875487606391554058e-03,-2.047841006221708972e-04,1.837856323641359280e-03,-3.290650339167393301e-02,-2.705978173631889661e+01,1.315786532362454508e+01,2.085324744233403749e+00,7.678094518007536062e-02,4.906314227924823924e-04,6.669322000016109087e+01,6.675210199682624079e+01,6.414400035977970704e-01,-8.094036129114163110e-06,5.414399961650002702e-01,6.414399975787639097e-01,-8.115183984966496103e-06,5.414399633919091404e-01
5.600000000000004280e-02,-2.158027240000000013e-01,2.772714539999999728e-01,-1.650211633999999927e+00,-5.606237370000000109e-01,4.144855650000000002e-01,5.215767329999999591e-01,-2.158026995236418388e-01,2.772714847915029313e-01,-1.650211395331643072e+00,-5.606246504878849013e-01,4.144854671474538232e-01,5.215776207106416207e-01,-5.738899999999999687e-04,3.866400000000000116e-05,6.275410000000000146e-04,-1.946065000000000078e-03,-2.125659999999999974e-04,1.907269999999999972e-03,-5.633014512594384463e-04,3.914415070121059459e-05,6.249431260894089705e-04,-1.942967079779300442e-03,-2.121536502272218375e-04,1.903986411958678848e-03,-3.347989397699772940e-02,-2.705980785097212404e+01,1.315796361584467711e+01,2.085280990779383892e+00,7.678084324062015020e-02,4.906194911467838060e-04,6.692349699733313173e+01,6.698403200061875395e+01,6.414400035191882843e-01,-8.538413842395341919e-06,5.414399962351421625e-01,6.414399973433336788e-01,-8.561019069616565761e-06,5.414399623238957959e-01
5.700000000000004369e-02,-2.158033079999999992e-01,2.772714929999999800e-01,-1.650210994999999903e+00,-5.606257169999999679e-01,4.144853490000000029e-01,5.215786740000000199e-01,-2.158032829272650832e-01,2.772715253112906231e-01,-1.650210748271438987e+00,-5.606266620783353360e-01,4.144852474996473801e-01,5.215795919472753228e-01,-5.941569999999999968e-04,4.003099999999999671e-05,6.497049999999999874e-04,-2.014800000000000185e-03,-2.200740000000000075e-04,1.974635000000000192e-03,-5.834036232423077221e-04,4.051978767150196637e-05,6.470602041866003280e-04,-2.011590450457971004e-03,-2.196478064409247330e-04,1.971236633719842569e-03,-3.405246848418801153e-02,-2.705983270371923766e+01,1.315806125187674169e+01,2.085237146657673790e+00,7.678073359431607237e-02,4.906066714970772199e-04,6.729451999854063615e+01,6.736378300047363155e+01,6.414400034298474162e-01,-8.999159835057098756e-06,5.414399967266947389e-01,6.414399971049500326e-01,-9.022735257830079921e-06,5.414399612434739328e-01
5.800000000000004458e-02,-2.158039130000000139e-01,2.772715339999999862e-01,-1.650210334000000056e+00,-5.606277670000000546e-01,4.144851250000000098e-01,5.215806830000000449e-01,-2.158038867705249220e-01,2.772715672301639400e-01,-1.650210078725697693e+00,-5.606287434335913700e-01,4.144850202329410371e-01,5.215816315541734749e-01,-6.147589999999999869e-04,4.142100000000000203e-05,6.722370000000000081e-04,-2.084677999999999965e-03,-2.277070000000000071e-04,2.043122000000000080e-03,-6.038432598384446638e-04,4.191887333257541371e-05,6.695457412902390592e-04,-2.081355256034058548e-03,-2.272667063640171933e-04,2.039606898190925947e-03,-3.462350083957781155e-02,-2.705985670692026446e+01,1.315815853592134133e+01,2.085193313129487969e+00,7.678061518765594284e-02,4.905949377923215669e-04,6.799681799748213962e+01,6.806949800011352636e+01,6.414400033739292573e-01,-9.476449101018941926e-06,5.414399965372703738e-01,6.414399968637524152e-01,-9.500598801061716016e-06,5.414399601503566695e-01
5.900000000000004546e-02,-2.158045379999999902e-01,2.772715760000000196e-01,-1.650209650999999944e+00,-5.606298880000000207e-01,4.144848930000000209e-01,5.215827610000000059e-01,-2.158045113898895140e-01,2.772716105705616552e-01,-1.650209386326496164e+00,-5.606308956925325493e-01,4.144847852232580454e-01,5.215837406466966586e-01,-6.356980000000000790e-04,4.283300000000000817e-05,6.951380000000000926e-04,-2.155697000000000255e-03,-2.354640000000000617e-04,2.112726000000000534e-03,-6.246193645832526708e-04,4.334039769992360000e-05,6.923992015433570995e-04,-2.152258941155736453e-03,-2.350096830001614724e-04,2.109092523169391834e-03,-3.519279445654770189e-02,-2.705988280633880549e+01,1.315825639334560648e+01,2.085149637861219318e+00,7.678051462424619056e-02,4.905821716575431467e-04,6.736176599952159449e+01,6.742884899722412229e+01,6.414400030881586279e-01,-9.969620451912839765e-06,5.414399961647468063e-01,6.414399966197235070e-01,-9.994875150566614720e-06,5.414399590450265087e-01
6.000000000000004635e-02,-2.158051840000000110e-01,2.772716190000000247e-01,-1.650208944000000066e+00,-5.606320799999999771e-01,4.144846540000000079e-01,5.215849099999999572e-01,-2.158051571218205511e-01,2.772716553549254281e-01,-1.650208670706899028e+00,-5.606331199916152475e-01,4.144845423463216494e-01,5.215859203379068498e-01,-6.569720000000000247e-04,4.426799999999999697e-05,7.184049999999999768e-04,-2.227854000000000032e-03,-2.433459999999999974e-04,2.183445000000000004e-03,-6.457319310484920753e-04,4.478436374637627127e-05,7.156195970819309018e-04,-2.224299082690126775e-03,-2.428769364201753393e-04,2.179691210230105987e-03,-3.576190839841079938e-02,-2.705990859186844943e+01,1.315835395527655294e+01,2.085105911951433022e+00,7.678039856757258586e-02,4.905694673870197647e-04,6.693764000010560267e+01,6.699977999960538000e+01,6.414400028862043968e-01,-1.047933260209021841e-05,5.414399966351387539e-01,6.414399963728241172e-01,-1.050582967106257542e-05,5.414399579277974217e-01
6.100000000000004724e-02,-2.158058519999999925e-01,2.772716650000000005e-01,-1.650208214000000062e+00,-5.606343440000000067e-01,4.144844060000000274e-01,5.215871290000000382e-01,-2.158058243017806910e-01,2.772717016057007489e-01,-1.650207931501470826e+00,-5.606354174647470989e-01,4.144842914780429988e-01,5.215881717398240802e-01,-6.785810000000000409e-04,4.572500000000000013e-05,7.420379999999999858e-04,-2.301146999999999915e-03,-2.513519999999999882e-04,2.255277999999999883e-03,-6.671799601526196867e-04,4.625077533661306776e-05,7.392054282648422578e-04,-2.297473131825372630e-03,-2.508682786315498642e-04,2.251401917208129856e-03,-3.632938013652890763e-02,-2.705993389236748214e+01,1.315845091109120624e+01,2.085062149263809950e+00,7.678027230180485552e-02,4.905575053624089020e-04,6.681053899956168607e+01,6.687441599933663383e+01,6.414400029733843267e-01,-1.100641311761421686e-05,5.414399959190288047e-01,6.414399961229177993e-01,-1.103372696361060191e-05,5.414399567986240003e-01
6.200000000000004813e-02,-2.158065409999999906e-01,2.772717109999999763e-01,-1.650207460000000070e+00,-5.606366830000000245e-01,4.144841510000000229e-01,5.215894210000000530e-01,-2.158065132642343065e-01,2.772717493458117244e-01,-1.650207168345318998e+00,-5.606377892428189291e-01,4.144840324947678956e-01,5.215904959607999825e-01,-7.005229999999999877e-04,4.720600000000000170e-05,7.660359999999999956e-04,-2.375571999999999840e-03,-2.594820000000000069e-04,2.328221000000000110e-03,-6.889624536119582114e-04,4.774011096475247619e-05,7.631561519122356894e-04,-2.371778071804870811e-03,-2.589832750849522234e-04,2.324220975890718167e-03,-3.689527776304928064e-02,-2.705995842239647686e+01,1.315854756010396365e+01,2.085018414649764118e+00,7.678014218429025928e-02,4.905452605517730824e-04,6.727178299843217246e+01,6.734054100161301903e+01,6.414400027167554974e-01,-1.155009242959462234e-05,5.414399961576300546e-01,6.414399958700468529e-01,-1.157883089605535387e-05,5.414399556573352701e-01
6.300000000000004208e-02,-2.158072530000000044e-01,2.772717590000000065e-01,-1.650206681000000009e+00,-5.606390970000000307e-01,4.144838869999999953e-01,5.215917869999999734e-01,-2.158072243426375492e-01,2.772717985981996147e-01,-1.650206380874007728e+00,-5.606402364543403571e-01,4.144837652734853495e-01,5.215928941080693049e-01,-7.227979999999999735e-04,4.870899999999999731e-05,7.903990000000000061e-04,-2.451127999999999901e-03,-2.677350000000000107e-04,2.402272999999999908e-03,-7.110784032311657675e-04,4.925238791804535779e-05,7.874713112831171037e-04,-2.447211521475192806e-03,-2.672212825712158785e-04,2.398147269296603025e-03,-3.745956593254777534e-02,-2.705998307779594469e+01,1.315864417767141958e+01,2.084974732031330547e+00,7.678001708069445708e-02,4.905335715587378666e-04,6.686692999937804416e+01,6.693154900131048635e+01,6.414400026900952678e-01,-1.211188243848530844e-05,5.414399963864899856e-01,6.414399956143139736e-01,-1.214140458405262025e-05,5.414399545039005890e-01
6.400000000000004297e-02,-2.158079870000000067e-01,2.772718089999999802e-01,-1.650205879000000042e+00,-5.606415860000000251e-01,4.144836150000000274e-01,5.215942270000000214e-01,-2.158079578699367285e-01,2.772718493847992627e-01,-1.650205568724076644e+00,-5.606427602264769661e-01,4.144834896913510147e-01,5.215953672852764456e-01,-7.454049999999999825e-04,5.023400000000000049e-05,8.151249999999999859e-04,-2.527812999999999848e-03,-2.761109999999999997e-04,2.477430000000000083e-03,-7.335272991756612267e-04,5.078659966536028719e-05,8.121499310445349454e-04,-2.523772136557093405e-03,-2.755821343572746195e-04,2.473177207150742754e-03,-3.802287760995375077e-02,-2.706000936564377923e+01,1.315874101535882801e+01,2.084931072340406644e+00,7.677989653220269883e-02,4.905208563934884995e-04,6.794183699821587652e+01,6.801228499898570590e+01,6.414400025796771487e-01,-1.269102145290570990e-05,5.414399957590986245e-01,6.414399953555314227e-01,-1.272171069817783134e-05,5.414399533386526908e-01
6.500000000000004385e-02,-2.158087439999999968e-01,2.772718599999999811e-01,-1.650205050999999923e+00,-5.606441530000000339e-01,4.144833350000000083e-01,5.215967419999999466e-01,-2.158087141780800911e-01,2.772719017280360632e-01,-1.650204731532602276e+00,-5.606453616828419584e-01,4.144832056249697083e-01,5.215979165939483853e-01,-7.683429999999999991e-04,5.178199999999999990e-05,8.402149999999999506e-04,-2.605622000000000146e-03,-2.846109999999999894e-04,2.553689999999999953e-03,-7.563081433753251993e-04,5.234323678798448719e-05,8.371914743055322832e-04,-2.601456364966623150e-03,-2.840663813234282106e-04,2.549308671986666528e-03,-3.858459361989645398e-02,-2.706003490701323244e+01,1.315883758498581813e+01,2.084887463293053855e+00,7.677976255653366777e-02,4.905087780617572351e-04,6.909198900029878132e+01,6.916301800083601847e+01,6.414400024832147551e-01,-1.328828611792778890e-05,5.414399959203354262e-01,6.414399950937226258e-01,-1.332001121343207010e-05,5.414399521617725419e-01
6.600000000000004474e-02,-2.158095240000000026e-01,2.772719120000000093e-01,-1.650204197999999955e+00,-5.606467979999999462e-01,4.144830460000000216e-01,5.215993349999999973e-01,-2.158094935985120366e-01,2.772719556508437821e-01,-1.650203868937636154e+00,-5.606480419446341346e-01,4.144829129519499444e-01,5.216005431336424580e-01,-7.916120000000000231e-04,5.335300000000000231e-05,8.656659999999999616e-04,-2.684554999999999927e-03,-2.932330000000000028e-04,2.631051000000000136e-03,-7.794204319474503165e-04,5.392280773355084480e-05,8.625949661180313350e-04,-2.680261792173389574e-03,-2.926730197502083264e-04,2.626539694024670850e-03,-3.914546956518753784e-02,-2.706005923983249772e+01,1.315893355202968706e+01,2.084843775828836066e+00,7.677962135038449154e-02,4.904969496146403818e-04,6.803472300089197233e+01,6.810457599931396544e+01,6.414400022438199178e-01,-1.390369371649383126e-05,5.414399963123502912e-01,6.414399948289930542e-01,-1.393656766245276993e-05,5.414399509730699611e-01
6.700000000000004563e-02,-2.158103269999999962e-01,2.772719659999999808e-01,-1.650203319000000057e+00,-5.606495230000000385e-01,4.144827480000000119e-01,5.216020059999999514e-01,-2.158102964621726183e-01,2.772720111756614703e-01,-1.650202980578717060e+00,-5.606508021310379064e-01,4.144826115498768115e-01,5.216032480008573335e-01,-8.152110000000000389e-04,5.494599999999999875e-05,8.914780000000000187e-04,-2.764607999999999996e-03,-3.019780000000000012e-04,2.709510000000000043e-03,-8.028636605893685937e-04,5.552481768196332969e-05,8.883589190896928152e-04,-2.760186403786143820e-03,-3.014020731507119268e-04,2.704867214892400003e-03,-3.970538757640722227e-02,-2.706008395574213665e+01,1.315902919608655353e+01,2.084800039979491704e+00,7.677947063449268306e-02,4.904846893512402771e-04,6.715676200110465288e+01,6.721994100007577799e+01,6.414400021172579347e-01,-1.453737621793764552e-05,5.414399965193327224e-01,6.414399945612224707e-01,-1.457164113424705483e-05,5.414399497722247601e-01
6.800000000000004652e-02,-2.158111540000000050e-01,2.772720220000000069e-01,-1.650202415000000089e+00,-5.606523279999999776e-01,4.144824420000000065e-01,5.216047550000000310e-01,-2.158111230989999962e-01,2.772720683244227491e-01,-1.650202066095390441e+00,-5.606536433583073631e-01,4.144823012972891352e-01,5.216060322899916946e-01,-8.391390000000000307e-04,5.656100000000000277e-05,9.176510000000000136e-04,-2.845779000000000104e-03,-3.108440000000000075e-04,2.789064999999999860e-03,-8.266368273911982572e-04,5.714876126741869360e-05,9.144833266772863564e-04,-2.841227269435963980e-03,-3.102525876754078050e-04,2.784289134399597042e-03,-4.026362044597180112e-02,-2.706011015976089595e+01,1.315912544713744481e+01,2.084756471823097534e+00,7.677933917270263198e-02,4.904727017232790283e-04,6.750206499782507308e+01,6.756558900087838992e+01,6.414400019466238723e-01,-1.518988921253214196e-05,5.414399961629082769e-01,6.414399942903411533e-01,-1.522549193213311474e-05,5.414399485596956829e-01
6.900000000000004741e-02,-2.158120050000000012e-01,2.772720799999999763e-01,-1.650201484000000107e+00,-5.606552160000000118e-01,4.144821260000000063e-01,5.216075850000000402e-01,-2.158119738379302432e-01,2.772721271195542903e-01,-1.650201125128215818e+00,-5.606565667401703923e-01,4.144819820721808434e-01,5.216088970935571778e-01,-8.633949999999999828e-04,5.819900000000000301e-05,9.441830000000000231e-04,-2.928065000000000095e-03,-3.198329999999999988e-04,2.869714000000000206e-03,-8.507389302535719533e-04,5.879513154772987127e-05,9.409671746817517210e-04,-2.923381863007136310e-03,-3.192251083139616618e-04,2.864803565432725348e-03,-4.082029501897370405e-02,-2.706013521954749734e+01,1.315922106091712962e+01,2.084712853837570989e+00,7.677918899013765064e-02,4.904610632773822275e-04,6.807713300077011809e+01,6.814475200008018874e+01,6.414400018812731474e-01,-1.586148239187423780e-05,5.414399956137915249e-01,6.414399940163607594e-01,-1.589837967221913257e-05,5.414399473354337688e-01
7.000000000000004829e-02,-2.158128810000000120e-01,2.772721389999999730e-01,-1.650200525999999890e+00,-5.606581849999999756e-01,4.144818020000000103e-01,5.216104950000000073e-01,-2.158128490068972061e-01,2.772721875834777139e-01,-1.650200157318756355e+00,-5.606595733884267574e-01,4.144816537529502631e-01,5.216118435001297904e-01,-8.879779999999999878e-04,5.985899999999999728e-05,9.710740000000000474e-04,-3.011465000000000062e-03,-3.289429999999999980e-04,2.951453000000000149e-03,-8.751689669690724746e-04,6.046392341693941711e-05,9.678094594334212420e-04,-3.006648256343202527e-03,-3.283192305870614200e-04,2.946406572642927373e-03,-4.137537524129968058e-02,-2.706016006866799017e+01,1.315931630466355173e+01,2.084669205746840337e+00,7.677903558601872902e-02,4.904485705964880182e-04,6.703429000117466785e+01,6.710331499925814569e+01,6.414400018221974031e-01,-1.655259668617710503e-05,5.414399959354396774e-01,6.414399937392376572e-01,-1.659056322765633929e-05,5.414399460992096458e-01
7.100000000000004918e-02,-2.158137810000000101e-01,2.772721989999999970e-01,-1.650199541000000103e+00,-5.606612389999999779e-01,4.144814680000000195e-01,5.216134879999999585e-01,-2.158137489338326775e-01,2.772722497381222562e-01,-1.650199162309060386e+00,-5.606626644123470227e-01,4.144813162183059729e-01,5.216148725973129840e-01,-9.128890000000002784e-04,6.154100000000002624e-05,9.983230000000003958e-04,-3.095975000000001243e-03,-3.381750000000001291e-04,3.034281000000001085e-03,-8.999269354716877460e-04,6.215464452856444590e-05,9.950096959861827895e-04,-3.091023920252648858e-03,-3.375346442999264105e-04,3.029097183147545433e-03,-4.193022776205894420e-02,-2.706018591021187802e+01,1.315941186749109626e+01,2.084625597468141134e+00,7.677888270884741795e-02,4.904367027125841041e-04,6.999921900205663405e+01,7.007253600022522733e+01,6.414400015502910168e-01,-1.726279747586843786e-05,5.414399964336074067e-01,6.414399934588858043e-01,-1.730230135513498345e-05,5.414399448512292601e-01
7.200000000000005007e-02,-2.158147069999999945e-01,2.772722619999999916e-01,-1.650198529000000081e+00,-5.606643780000000188e-01,4.144811259999999775e-01,5.216165649999999765e-01,-2.158146739456677510e-01,2.772723136054244253e-01,-1.650198139742176329e+00,-5.606658409181823899e-01,4.144809693477068402e-01,5.216179854696841867e-01,-9.381250000000003735e-04,6.324500000000002212e-05,1.025929000000000511e-03,-3.181593000000001222e-03,-3.475270000000000897e-04,3.118195000000001122e-03,-9.250118350626701600e-04,6.386730214471066254e-05,1.022566884077752338e-03,-3.176505835415687189e-03,-3.468705991394049632e-04,3.112872371230465240e-03,-4.248342428263522652e-02,-2.706021163446675715e+01,1.315950716424791622e+01,2.084582009388429302e+00,7.677872970032333100e-02,4.904248445420722816e-04,6.961988200055202469e+01,6.969313300214707851e+01,6.414400014824518381e-01,-1.799335603748819680e-05,5.414399960346640839e-01,6.414399931752272632e-01,-1.803385202433247046e-05,5.414399435916832370e-01
7.300000000000005096e-02,-2.158156579999999936e-01,2.772723260000000134e-01,-1.650197488999999962e+00,-5.606676029999999589e-01,4.144807730000000245e-01,5.216197259999999503e-01,-2.158156243678287511e-01,2.772723792078032878e-01,-1.650197089262166683e+00,-5.606691040097517842e-01,4.144806130201295069e-01,5.216211831986607983e-01,-9.636859999999999480e-04,6.497200000000000067e-05,1.053890999999999942e-03,-3.268315999999999843e-03,-3.570010000000000197e-04,3.203192000000000105e-03,-9.504221610067021403e-04,6.560237887834101335e-05,1.050480009620911176e-03,-3.263091569440873443e-03,-3.563275773527389465e-04,3.197728976590647268e-03,-4.303434048307368254e-02,-2.706023629545134668e+01,1.315960180641313926e+01,2.084538391962108772e+00,7.677856209817481015e-02,4.904127374013300678e-04,6.892979500116780400e+01,6.900208200022461824e+01,6.414400013037544479e-01,-1.874375464241116886e-05,5.414399960619874497e-01,6.414399928882569268e-01,-1.878547219453265127e-05,5.414399423202551631e-01
7.400000000000005185e-02,-2.158166340000000072e-01,2.772723919999999787e-01,-1.650196420999999969e+00,-5.606709159999999637e-01,4.144804109999999930e-01,5.216229719999999626e-01,-2.158166005257432241e-01,2.772724465676850159e-01,-1.650196010513595768e+00,-5.606724547883591425e-01,4.144802471150756951e-01,5.216244668648303273e-01,-9.895719999999999777e-04,6.672100000000000036e-05,1.082208999999999992e-03,-3.356141999999999893e-03,-3.665949999999999960e-04,3.289270999999999862e-03,-9.761579144599637648e-04,6.735988171948407652e-05,1.078748570988582621e-03,-3.350778607354518244e-03,-3.659050538025599830e-04,3.283666169556156630e-03,-4.358509724440799704e-02,-2.706026096678243320e+01,1.315969645254794074e+01,2.084494758491027611e+00,7.677839023495744430e-02,4.904013482965935075e-04,6.779612900209031068e+01,6.786566899972967803e+01,6.414400011131000667e-01,-1.951398777183764577e-05,5.414399958111147937e-01,6.414399925980276418e-01,-1.955741872276556286e-05,5.414399410367628507e-01
7.500000000000005274e-02,-2.158176370000000066e-01,2.772724590000000267e-01,-1.650195325000000102e+00,-5.606743159999999504e-01,4.144800399999999940e-01,5.216263049999999568e-01,-2.158176027443323153e-01,2.772725157069937940e-01,-1.650194903142015335e+00,-5.606758943528885597e-01,4.144798715128067412e-01,5.216278375448268889e-01,-1.015782000000000013e-03,6.849199999999999408e-05,1.110880999999999978e-03,-3.445067999999999915e-03,-3.763090000000000185e-04,3.376427999999999895e-03,-1.002218589079913787e-03,6.913930875788579830e-05,1.107371580524099067e-03,-3.439564529437791340e-03,-3.756022689503034340e-04,3.370679996565159077e-03,-4.413488215427167904e-02,-2.706028640289791198e+01,1.315979111653235201e+01,2.084451135592261473e+00,7.677822133161782414e-02,4.903892543280709022e-04,6.770235500152921304e+01,6.776684600117732771e+01,6.414400007566791739e-01,-2.030526684930952842e-05,5.414399960373358356e-01,6.414399923044636909e-01,-2.034994798859506159e-05,5.414399397412551496e-01
7.600000000000005362e-02,-2.158186659999999923e-01,2.772725289999999898e-01,-1.650194198999999973e+00,-5.606778059999999453e-01,4.144796590000000003e-01,5.216297250000000441e-01,-2.158186313470133455e-01,2.772725866476621337e-01,-1.650193766793462968e+00,-5.606794238002393849e-01,4.144794860935016589e-01,5.216312963143451276e-01,-1.042313999999999914e-03,7.028499999999999537e-05,1.139908000000000024e-03,-3.535093000000000003e-03,-3.861429999999999789e-04,3.464661999999999863e-03,-1.028602681032552172e-03,7.094066831290757314e-05,1.136348552256187094e-03,-3.529447350782390341e-03,-3.854193050872080644e-04,3.458769518194306468e-03,-4.468236922662043031e-02,-2.706031199195412285e+01,1.315988568235446721e+01,2.084407557126329191e+00,7.677805322457849357e-02,4.903776438916611921e-04,6.951770599698647857e+01,6.959043599999858998e+01,6.414400008008309673e-01,-2.111724001815748388e-05,5.414399959479829771e-01,6.414399920075213313e-01,-2.116331534982780782e-05,5.414399384337988952e-01
