time_s,wall_time_s,compute_us,limited,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,pose_error1,pose_error2,pose_error3,pose_error4,pose_error5,pose_error6,tau_ff1,tau_ff2,tau_ff3,tau_ff4,tau_ff5,tau_ff6,tau_pd1,tau_pd2,tau_pd3,tau_pd4,tau_pd5,tau_pd6,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,motor_tau1,motor_tau2,motor_tau3,motor_tau4,motor_tau5,motor_tau6
0.605,0.605035961,4.581,0,-0.218903452647,0.277850059952,-1.65015107043,-0.56150216255,0.413621860592,0.520616780863,-0.0183259571459,0.000872664625997,-0,-0.00628318530718,-0.00209439510239,-0.0010471975512,-0.000183811150531,-0.00562730119564,0.000419298304092,0.00165102376361,-0.00143363280935,0.00322368624701,-0.153206353743,0.00291229499663,0.0132092843892,-0.0133581287974,-8.56632226496e-05,-3.59369897755e-06,-1.08657859737,-0.00361769922965,0.107971127794,-0.0308583931684,-0.054657071823,0.0148426655207,-1.23978495111,-0.000705404233027,0.121180412184,-0.0442165219658,-0.0547427350456,0.0148390718218,-0.0504,0.20538,-0.15015,0.0046,-0.0052,0.0038
0.606,0.606058062,4.919,0,-0.218921628722,0.277850059952,-1.65015087069,-0.5615091134,0.413617546271,0.520615822125,-0.0174532925199,-0,-0,-0.00628318530718,-0.00418879020479,-0.00209439510239,-0.000184317883094,-0.00564800198847,0.000419589668938,0.00165836897027,-0.00143859649387,0.00324158238337,-0.153071730627,0.00295790756518,0.0131328571465,-0.0133556795528,-8.59871022569e-05,-3.59179921031e-06,-1.09980748085,0.00455816844719,0.105117744875,-0.031249988445,-0.0557329885441,0.016114522214,-1.25287921148,0.00751607601237,0.118250602021,-0.0446056679978,-0.0558189756464,0.0161109304148,-0.0441,0.19152,-0.1397,0.0066,0.0022,-0.014
0.607,0.606995789,5.224,0,-0.218940404007,0.277849860215,-1.65015027148,-0.56151654362,0.413614190688,0.520614863387,-0.0183259571459,-0,-0,-0.00733038285838,-0.00418879020479,0,-0.000184824750139,-0.0056684214311,0.000419537220141,0.00166628150103,-0.00144224243696,0.00325943548086,-0.152937338874,0.00300328999571,0.0130561406141,-0.0133531338664,-8.63240955497e-05,-3.59037472558e-06,-1.09190214898,0.00147916048818,0.10722488176,-0.0315436879247,-0.0543043944882,0.0150172707585,-1.24483948785,0.0044824504839,0.120281022375,-0.0448968217911,-0.0543907185837,0.0150136803838,-0.05418,0.19152,-0.1364,0.0104,0.013,0.006
0.608,0.608041473,5.234,0,-0.21895937903,0.277849460741,-1.65014987201,-0.561524692892,0.413610355736,0.520614863387,-0.0191986217719,-0,-0,-0.00837758040957,-0.00209439510239,0,-0.00018522445493,-0.0056887563554,0.000419582978188,0.00167389453164,-0.00144644737381,0.00327747698728,-0.152799545422,0.00304957546026,0.0129787874869,-0.0133505997326,-8.6648516778e-05,-3.58831832895e-06,-1.0871125511,0.00428788795049,0.104598388285,-0.0307266979888,-0.0556377599915,0.0160129028921,-1.23991209652,0.00733746341075,0.117577175772,-0.0440772977214,-0.0557244085083,0.0160093145737,-0.05355,0.1827,-0.1507,0.0094,0.0002,-0.0048
0.609,0.609043743,4.693,0,-0.218978953264,0.277849660478,-1.65014947253,-0.561532362796,0.4136062811,0.520615342756,-0.0191986217719,-0,-0,-0.00733038285838,-0.00314159265359,0.0010471975512,-0.000185778302061,-0.00570875142118,0.000419959334321,0.00168045688191,-0.00145134727931,0.00329640288614,-0.15266059903,0.0030973578051,0.0129005880683,-0.013347956272,-8.69864426599e-05,-3.58599774666e-06,-1.08954908955,0.00382779867854,0.104985497827,-0.0331488620724,-0.0549175025274,0.0140395425666,-1.24220968858,0.00692515648365,0.117886085895,-0.0464968183444,-0.05500448897,0.0140359565689,-0.0441,0.20664,-0.1386,0.0058,-0.001,-0.0004
0.61,0.610066301,4.884,0,-0.218998727235,0.277850059952,-1.65014907306,-0.561539793016,0.413602446148,0.520616301494,-0.0191986217719,-0,-0,-0.00628318530718,-0.00418879020479,0,-0.000186392937303,-0.0057286981442,0.000420401501502,0.0016862803095,-0.00145618753645,0.00331549418169,-0.152521937667,0.00314310465462,0.0128231641076,-0.0133450736693,-8.73202027749e-05,-3.5842849136e-06,-1.09198047671,0.00380453908968,0.104928398487,-0.0336556473055,-0.054195343411,0.0141568798844,-1.24450241437,0.0069476437443,0.117751562595,-0.0470007209748,-0.0542826636138,0.0141532955995,-0.04725,0.17577,-0.14025,0.0064,0.0072,-0.011
0.611,0.611247793,11.63,0,-0.219018301469,0.277850459426,-1.65014907306,-0.561547223235,0.413599330249,0.520617260232,-0.0191986217719,-0,-0,-0.00628318530718,-0.00209439510239,0,-0.000186950940724,-0.00574889566744,0.000420960276259,0.00169201643079,-0.00146079355579,0.00333402666323,-0.152381308678,0.00318864841142,0.0127456815781,-0.0133421930487,-8.76420875738e-05,-3.58225186111e-06,-1.09897370848,0.00951376190516,0.10079195666,-0.0346507974338,-0.0572223079815,0.0141854798709,-1.25135501716,0.0127024103166,0.113537638238,-0.0479929904825,-0.057309950069,0.014181897619,-0.06237,0.19341,-0.154,0.012,0.0032,-0.0094
0.612,0.612214885,12.82,1,-0.219039873074,0.277850659163,-1.65014907306,-0.56155441377,0.413595974666,0.520617020547,-0.0226892802759,-0,-0,-0.00733038285838,-0.00209439510239,0,-0.000187481058403,-0.00576788640141,0.0004213802282,0.00169877302734,-0.00146536701629,0.00335475778227,-0.152239440639,0.00323589502034,0.0126671669288,-0.0133392016999,-8.79778593312e-05,-3.5801652856e-06,-1.05592647949,0.0045109311292,0.100752919976,-0.0326179925919,-0.051851250096,0.01517297857,-1.22135501716,0.00774682614954,0.113420086905,-0.0459571942919,-0.0519392279553,0.0151693984047,-0.04221,0.18837,-0.1474,0.005,0.0056,-0.011
0.613,0.612913947,11.815,0,-0.219062643101,0.277850459426,-1.65014887332,-0.561561364621,0.413592379399,0.520616301494,-0.0218166156499,-0,-0,-0.00628318530718,-0.00209439510239,0,-0.000187976339617,-0.00578618343983,0.00042143914079,0.00170591881367,-0.00146951780795,0.00337689295952,-0.152096339361,0.00328154410689,0.0125888748371,-0.0133359775069,-8.83075338462e-05,-3.57814389115e-06,-1.07133553261,0.0077987884088,0.0992996431289,-0.0346211000181,-0.0538004722451,0.0142510033289,-1.22343187197,0.0110803325157,0.111888517966,-0.0479570775251,-0.0538887797789,0.014247425185,-0.00756,0.20601,-0.1408,0.007,-0.0008,-0.0016
0.614,0.613825445,5.971,1,-0.219083415758,0.277850059952,-1.65014847385,-0.561568315471,0.413588544447,0.520615822125,-0.0191986217719,-0,0.000872664625997,-0.00628318530718,-0.00314159265359,0,-0.000188471555343,-0.00580582317275,0.000421295479246,0.0017129119932,-0.00147348394155,0.00339714947691,-0.151950676849,0.00332801252997,0.0125100962556,-0.01333282128,-8.86326599598e-05,-3.57572345844e-06,-1.10791739726,0.0153720171399,0.0959899407561,-0.0365906635944,-0.058380849741,0.0144765076913,-1.25343187197,0.0187000296699,0.108500037012,-0.0499234848743,-0.058469482401,0.0144729319678,-0.03402,0.19908,-0.1551,0.0084,-0.0016,-0.0004
0.615,0.614904925,11.983,0,-0.219103389466,0.277849860215,-1.65014827411,-0.561575506006,0.413585188864,0.520616061809,-0.0200712863979,-0,-0,-0.00628318530718,-0.00314159265359,0,-0.000188970268933,-0.00582606323685,0.000421353559095,0.00171931956992,-0.00147747024621,0.00341628365116,-0.151805304253,0.00337543051834,0.0124311273999,-0.0133295004425,-8.89635677445e-05,-3.57383350325e-06,-1.10071318682,0.00728271479338,0.102810347833,-0.034876314569,-0.0555565519017,0.0143204275869,-1.25251849107,0.0106581453117,0.115241475233,-0.0482058150115,-0.0556455154694,0.0143168537534,-0.07371,0.19845,-0.14685,0.0092,0.0034,-0.0184
0.616,0.61581658,3.451,1,-0.219125959756,0.277849860215,-1.65014787463,-0.561581977487,0.413582792019,0.520616061809,-0.0226892802759,-0,-0,-0.00733038285838,-0.00209439510239,0,-0.000189582577766,-0.00584475916806,0.000421257257424,0.00172530796389,-0.00148048403047,0.00343778956923,-0.151659434792,0.0034225570493,0.0123518499733,-0.0133260503981,-8.93036818987e-05,-3.57195646892e-06,-1.07082917552,0.00583731339803,0.10113852496,-0.0334000011941,-0.0528824301942,0.0153053517999,-1.22251849107,0.00925987044733,0.113490374934,-0.0467260515921,-0.0529717338761,0.0153017798434,-0.02772,0.22554,-0.1386,-0.0032,0.0104,-0.0116
0.617,0.616827409,5.218,1,-0.219147331624,0.277850259689,-1.65014747516,-0.561589407707,0.413580634858,0.520615342756,-0.0200712863979,-0,-0,-0.00733038285838,-0,0,-0.000190233577301,-0.00586426374253,0.000421506918334,0.00173280871325,-0.00148387262812,0.00345764147118,-0.151510166766,0.00346972058528,0.0122721410841,-0.0133226095701,-8.96342392487e-05,-3.56945210168e-06,-1.1126599046,0.0138803079177,0.0986912514266,-0.0347949806397,-0.0598174602669,0.0153466625675,-1.25251849107,0.017350028503,0.110963392511,-0.0481175902097,-0.0599070945061,0.0153430931153,0.01512,0.20475,-0.1496,0.0046,-0.0018,-0.003
0.618,0.617783068,5.064,1,-0.219166506384,0.277850259689,-1.65014747516,-0.561597317295,0.413578238013,0.520614863387,-0.0183259571459,-0,-0,-0.00733038285838,-0.00209439510239,0,-0.000190722499805,-0.00588525680601,0.000421772631563,0.00174050861826,-0.00148756471125,0.00347524752269,-0.151360434858,0.00351684628562,0.0121924820283,-0.0133189468045,-8.9965153267e-05,-3.56726265798e-06,-1.13679139166,0.0102734543718,0.104282212738,-0.0344382428403,-0.0599343556282,0.0153876870046,-1.28251849107,0.0137903006574,0.116474694766,-0.0477571896448,-0.0600243207814,0.0153841197419,-0.0378,0.21861,-0.1474,0.0154,0.0016,-0.0022
0.619,0.619007147,3.972,0,-0.219185081932,0.277850059952,-1.65014727542,-0.561604987199,0.413576320537,0.520614863387,-0.0191986217719,-0,-0,-0.00733038285838,-0.00209439510239,0,-0.000191222488033,-0.0059067372695,0.000421737786483,0.00174759808937,-0.0014904017188,0.00349210145814,-0.151210941536,0.00356342839876,0.0121128215398,-0.0133151392495,-9.02990617012e-05,-3.5653644731e-06,-1.12917349012,0.00986728796929,0.103808026098,-0.0345050928395,-0.058926682546,0.0154217904281,-1.28038443165,0.0134307163681,0.115920847637,-0.047820232089,-0.0590169816077,0.0154182250636,-0.09954,0.17703,-0.1342,0.0058,0.0068,-0.0036
0.62,0.62003731,11.512,0,-0.219207252748,0.277849860215,-1.65014727542,-0.561612417419,0.413573923692,0.520615822125,-0.0218166156499,-0,-0,-0.00628318530718,-0.0010471975512,0.0010471975512,-0.000191701451308,-0.00592597048036,0.000421802784842,0.00175346297271,-0.00149380256644,0.00351287291624,-0.151058800293,0.00361103655595,0.0120324885125,-0.0133113973945,-9.06287498788e-05,-3.56282947074e-06,-1.09967405002,0.0126082397765,0.0981163205643,-0.0373493344256,-0.0570649878605,0.0134410473522,-1.25073285032,0.0162192763324,0.110148809077,-0.0506607318201,-0.0571556166104,0.0134374845227,0.00315,0.18081,-0.14355,0.007,-0.0012,-0.0034
0.621,0.621246711,11.595,0,-0.219228824353,0.277849860215,-1.6501476749,-0.561619607954,0.413571047478,0.520616780863,-0.0209439510239,-0,-0,-0.00628318530718,-0.00209439510239,0,-0.000192178676606,-0.00594564488968,0.000422187158648,0.00175897743215,-0.00149815472168,0.00353336686099,-0.150904697161,0.00365785972479,0.0119521483614,-0.0133073916523,-9.09500468673e-05,-3.56033951789e-06,-1.11353555583,0.0111554034332,0.100761818542,-0.036309798273,-0.057236935137,0.0145170356445,-1.26444025299,0.014813263158,0.112713966904,-0.0496171899252,-0.0573278851839,0.014513475305,-0.02268,0.21924,-0.1573,0.0114,-0.0082,-0.0142
0.622,0.622080252,7.861,0,-0.219249796747,0.277850059952,-1.65014787463,-0.561626798489,0.413568650633,0.520617260232,-0.0200712863979,-0,-0,-0.00628318530718,-0.00314159265359,0,-0.000192736913808,-0.00596578281691,0.000422552934616,0.00176497294246,-0.0015020918292,0.00355302208257,-0.150750902599,0.0037051330771,0.0118714852949,-0.0133032906251,-9.12901530394e-05,-3.55832703409e-06,-1.12745777639,0.00948417802928,0.103627169482,-0.0362298011533,-0.0574178699684,0.0145482453697,-1.27820867899,0.0131893111064,0.115498654777,-0.0495330917784,-0.0575091601215,0.0145446870427,-0.06174,0.21609,-0.14135,0.0122,0.008,-0.008
0.623,0.623071716,6.701,0,-0.219271767826,0.277850059952,-1.6501476749,-0.561633509655,0.413566733157,0.520617020547,-0.0209439510239,-0,-0,-0.00628318530718,-0.00209439510239,-0.0010471975512,-0.000193346436184,-0.00598538161364,0.000422495385369,0.00177137912313,-0.00150493380623,0.00357360634345,-0.15059444485,0.00375307313565,0.0117904811765,-0.013299183883,-9.16207498988e-05,-3.55595783596e-06,-1.12113935587,0.0120100668217,0.100760221514,-0.0357438480927,-0.0577652193538,0.015626111422,-1.27173380072,0.0157631399574,0.11255070269,-0.0490430319757,-0.0578568401037,0.0156225554641,0.00315,0.18585,-0.1463,0.0088,0.011,-0.0128
0.624,0.623832424,6.777,0,-0.219292340745,0.277849860215,-1.65014727542,-0.561640220821,0.413563617259,0.520616541178,-0.0200712863979,-0,0.000872664625997,-0.00628318530718,-0.0010471975512,0,-0.000193953981922,-0.00600588884844,0.000422321645906,0.00177811015473,-0.0015084236879,0.00359338827945,-0.150437564429,0.00380050575115,0.0117093634385,-0.0132949484202,-9.19505601254e-05,-3.55339009562e-06,-1.13765175977,0.0232908680661,0.0922104337658,-0.0392244339413,-0.0625202100243,0.0148005930688,-1.2880893242,0.0270913738173,0.103919797204,-0.0525193823615,-0.0626121605844,0.0147970396788,-0.05355,0.19845,-0.1595,0.006,-0.0032,-0.002
0.625,0.624864772,5.961,0,-0.219313712613,0.277849660478,-1.65014727542,-0.561647411355,0.413560261676,0.520615822125,-0.0209439510239,-0,-0,-0.00628318530718,-0.00314159265359,0,-0.000194476637317,-0.0060259430102,0.000422411832668,0.00178543050789,-0.00151261056242,0.00361392047304,-0.150280179835,0.0038485242487,0.0116277243881,-0.0132905842854,-9.22910311202e-05,-3.55105059402e-06,-1.12727610465,0.00974762389518,0.103327303117,-0.0366971267719,-0.0569210985415,0.0146490279351,-1.27755628448,0.0135961481439,0.114955027505,-0.0499877110573,-0.0570133895726,0.0146454768845,-0.01512,0.21546,-0.13805,0.0038,0.0008,-0.0106
0.626,0.626057752,3.33,0,-0.219334085795,0.277849261004,-1.65014667621,-0.561655560628,0.413557145778,0.520614863387,-0.0191986217719,-0,-0,-0.00837758040957,-0.00418879020479,0,-0.000195008013417,-0.00604668237768,0.000422190562054,0.00179404401885,-0.00151600218846,0.00363300235536,-0.150119939912,0.00389603195557,0.0115462428707,-0.0132860680198,-9.26154827744e-05,-3.54867237886e-06,-1.1525993304,0.00450676465963,0.110980676488,-0.0333913603804,-0.0576155394894,0.0166125046415,-1.30271927031,0.00840279661519,0.122526919358,-0.0466774284002,-0.0577081549722,0.0166089559692,-0.02583,0.19215,-0.1441,0.007,0.0148,0.0008
0.627,0.627018815,3.361,1,-0.219352461607,0.277848861529,-1.65014647648,-0.561664908324,0.41355355051,0.520614623702,-0.0174532925199,-0,-0,-0.00837758040957,-0.00209439510239,0,-0.00019542082719,-0.00606873239149,0.000422349084127,0.00180294782951,-0.00152043910857,0.00364990555323,-0.149959603865,0.00394375130547,0.0114645662096,-0.0132815475161,-9.29446993926e-05,-3.54604049668e-06,-1.18310926779,0.0118266619884,0.107969633492,-0.0346559512724,-0.0632788147539,0.0166595992168,-1.33271927031,0.0157704132939,0.119434199702,-0.0479374987885,-0.0633717594533,0.0166560531764,-0.08883,0.2079,-0.1419,0.0136,-0.0012,-0.0118
0.628,0.627871561,3.544,1,-0.219372834789,0.277848861529,-1.65014647648,-0.561673536966,0.413549715558,0.520614863387,-0.0209439510239,-0,-0,-0.00837758040957,-0.00314159265359,0.0010471975512,-0.000195925947214,-0.00608956562714,0.000422773481547,0.00181058442282,-0.00152552314038,0.00366917604686,-0.149797880195,0.00399086448309,0.0113828020791,-0.0132767443993,-9.32743150353e-05,-3.54370406755e-06,-1.13887798503,0.00610497897325,0.108178544593,-0.034862217624,-0.0569478835778,0.0156451962735,-1.30271927031,0.0100958434563,0.119561346672,-0.0481389620233,-0.0570411578929,0.0156416525694,-0.03654,0.18459,-0.132,0.0108,-0.0038,-0.0074
0.629,0.628927816,3.377,0,-0.219395604817,0.277849061267,-1.65014707569,-0.56168120687,0.413546120291,0.520614863387,-0.0218166156499,-0,-0.000872664625997,-0.00733038285838,-0.00418879020479,0,-0.000196431879077,-0.00610897928257,0.000423450731361,0.00181740834939,-0.00153098988779,0.00369105991227,-0.149634658321,0.00403935331589,0.0113002115844,-0.0132719700144,-9.36126205805e-05,-3.54123348581e-06,-1.13013208128,-0.00236227145756,0.114844374237,-0.0334484248296,-0.053111168877,0.0155793778459,-1.2797667396,0.00167708185833,0.126144585822,-0.046720394844,-0.0532047814976,0.0155758366124,0.01008,0.18081,-0.1342,0.0056,0.009,-0.0014
0.63,0.630050006,4.951,1,-0.219415578525,0.277849460741,-1.65014807437,-0.561688637089,0.413543004392,0.520615103071,-0.0183259571459,-0,-0,-0.00628318530718,-0.0010471975512,0,-0.00019694204332,-0.00613029289864,0.000424361939425,0.00182364653846,-0.00153657499132,0.00370998990605,-0.149469362325,0.00408660737799,0.0112179237294,-0.0132671218256,-9.39276488264e-05,-3.53849100116e-06,-1.18497129527,0.0189639239818,0.101491681815,-0.0388369888592,-0.0649287551985,0.0148436670912,-1.3097667396,0.0230505313598,0.112709605544,-0.0521041106849,-0.0650226828474,0.0148401286002,-0.05607,0.20349,-0.1562,0.011,-0.0098,-0.0136
0.631,0.631044064,3.377,0,-0.219433954336,0.277850259689,-1.65014927279,-0.561696306993,0.413540367863,0.520615103071,-0.0183259571459,-0,-0.000872664625997,-0.00733038285838,-0.00314159265359,0,-0.000197500394273,-0.0061527088224,0.000425598713137,0.00183021691176,-0.00154237516726,0.0037269973917,-0.149304079378,0.00413541446828,0.0111349068918,-0.0132620791719,-9.42731834204e-05,-3.53602511945e-06,-1.18639365233,0.00384287294106,0.115448501938,-0.0347398438641,-0.0602328282581,0.0156485606675,-1.3356977317,0.00797828740934,0.12658340883,-0.048001923036,-0.0603271014415,0.0156450246424,-0.05859,0.2331,-0.143,0.009,0.0086,-0.0056
0.632,0.632052678,3.39,0,-0.219454127781,0.277850059952,-1.65014967227,-0.561704456266,0.413538210702,0.520615342756,-0.0191986217719,-0,-0,-0.00837758040957,-0.0010471975512,0,-0.000197953747612,-0.00617406993643,0.000425846426608,0.00183737266268,-0.00154610605002,0.00374540249251,-0.14913788817,0.00418457653966,0.0110514906195,-0.0132569987031,-9.46199975414e-05,-3.53350248256e-06,-1.18112160965,0.0142944270278,0.105548169661,-0.0357055499805,-0.063364378203,0.0168286375493,-1.33025949782,0.0184790035674,0.116599660281,-0.0489625486835,-0.0634589982006,0.0168251040469,-0.00252,0.19782,-0.1353,0.009,0.005,-0.0066
0.633,0.633029152,3.281,0,-0.21947410149,0.277849061267,-1.65014967227,-0.561712605539,0.413535334488,0.52061558244,-0.0191986217719,-0.000872664625997,-0,-0.00837758040957,-0.0010471975512,0,-0.00019830927121,-0.00619561550602,0.000425465210972,0.00184478779006,-0.0015492877309,0.00376396464625,-0.148968273403,0.00423097261453,0.0109690337196,-0.0132517339481,-9.49192177404e-05,-3.53074600874e-06,-1.18589403731,0.0270459519203,0.0979671639677,-0.037757473314,-0.0659308066864,0.0170524470366,-1.33486231071,0.0312769245348,0.108936197687,-0.051009207262,-0.0660257259041,0.0170489162906,-0.03906,0.17577,-0.1463,0.0044,-0.0128,-0.002
0.634,0.634059717,3.291,0,-0.219493875461,0.277847862844,-1.65014947253,-0.561721473865,0.413532937643,0.520615822125,-0.0191986217719,-0.000872664625997,-0,-0.00837758040957,-0.00314159265359,0,-0.000198621650411,-0.00621736723468,0.000424909729062,0.00185294523976,-0.00155180863272,0.00378183760851,-0.148799407067,0.004279347021,0.0108855329704,-0.0132463771288,-9.5257931338e-05,-3.52799680201e-06,-1.1868027011,0.0220372148563,0.102320714829,-0.0371586954016,-0.0634687431303,0.0170931961655,-1.33560210817,0.0263165618773,0.113206247799,-0.0504050725304,-0.0635640010617,0.0170896681687,-0.05355,0.18963,-0.1452,0.0044,0.0004,-0.0064
0.635,0.635041084,3.366,0,-0.219514048906,0.27784746337,-1.65014887332,-0.561731061245,0.413531259852,0.520616301494,-0.0200712863979,-0,-0,-0.00837758040957,-0.00209439510239,0.0010471975512,-0.000199129456139,-0.00623889884324,0.000424687143116,0.00186143766209,-0.00155424233764,0.00379950213135,-0.148629603946,0.00432891537955,0.010801457541,-0.0132409595767,-9.56089139947e-05,-3.52564495972e-06,-1.17996026523,0.0118239845418,0.107545943153,-0.0367488166532,-0.0615767685112,0.0159002812363,-1.32858986917,0.0161528999214,0.118347400694,-0.0499897762299,-0.0616723774252,0.0158967555914,-0.04662,0.22617,-0.12925,0.0178,0.023,-0.0028
0.636,0.636053418,3.351,0,-0.219534621825,0.277847263633,-1.65014847385,-0.561740408941,0.413528863007,0.520616541178,-0.0200712863979,-0,-0,-0.00942477796077,-0,0,-0.000199665525292,-0.00626021023979,0.000424711825436,0.00186986134355,-0.00155764262729,0.00381800673676,-0.148457077947,0.00437696840615,0.0107178624613,-0.0132354371349,-9.59228257353e-05,-3.52302165669e-06,-1.18690213576,0.0156396035202,0.105257411743,-0.0351126253226,-0.0642243033263,0.017948464192,-1.33535921371,0.0200165719264,0.115975274204,-0.0483480624575,-0.064320226152,0.0179449411703,-0.03906,0.2142,-0.1342,0.0086,-0.003,-0.0062
0.637,0.63704657,3.376,0,-0.219554595534,0.277847263633,-1.65014867358,-0.561748797898,0.413525986793,0.520615822125,-0.0191986217719,-0,-0,-0.00733038285838,-0.00209439510239,-0.0010471975512,-0.000200208193972,-0.00628198812251,0.000425055954972,0.00187819432309,-0.00156204564717,0.00383648248641,-0.148283293932,0.00442462879536,0.0106339797172,-0.0132297270376,-9.62465876898e-05,-3.51973703761e-06,-1.19977512693,0.0159106416657,0.105783525832,-0.0370315270606,-0.063849279708,0.0171207517895,-1.34805842087,0.0203352704611,0.116417505549,-0.0502612540983,-0.0639455262957,0.0171172320525,-0.03213,0.17451,-0.15015,0.0052,-0.0076,-0.007
0.638,0.638057161,3.381,0,-0.219575567927,0.27784746337,-1.65014907306,-0.561757905909,0.413524548686,0.520615103071,-0.0209439510239,-0,-0,-0.00733038285838,-0.00314159265359,0,-0.000200726212384,-0.00630324666014,0.000425574556135,0.00188710069444,-0.00156573712618,0.00385499029972,-0.148109902217,0.0044746493503,0.0105492019138,-0.013223995172,-9.65968879801e-05,-3.5170921874e-06,-1.17888004523,0.0117215456685,0.107148286072,-0.037498286294,-0.0601337525034,0.0161152948142,-1.32698994745,0.0161961950188,0.117697487986,-0.050722281466,-0.0602303493914,0.016111777722,-0.04032,0.21546,-0.1419,0.0098,0.014,-0.008
0.639,0.639053286,3.388,0,-0.219595741372,0.277848262318,-1.65014947253,-0.561767732974,0.413522391525,0.520614623702,-0.0209439510239,-0,-0,-0.00942477796077,-0,0,-0.000201337486409,-0.00632500270894,0.000426619073177,0.00189629481127,-0.00157078390866,0.00387280730671,-0.147934219414,0.00452256348225,0.0104649447862,-0.0132180893985,-9.69177739525e-05,-3.51445029814e-06,-1.18727951618,0.015693491484,0.105169803703,-0.0355141588875,-0.0637407845651,0.0180790271268,-1.3352137356,0.0202160549662,0.11563474849,-0.0487322482859,-0.0638377023391,0.0180755126765,-0.08316,0.21987,-0.1485,0.009,-0.002,-0.0046
0.64,0.640049242,3.36,0,-0.219617712451,0.277848861529,-1.65014987201,-0.561777799722,0.413519754996,0.520614623702,-0.0226892802759,-0,-0,-0.00942477796077,-0.0010471975512,0,-0.000201895069429,-0.00634565408055,0.000427606116726,0.0019052705706,-0.00157609813315,0.00389257514085,-0.14775633209,0.00457060628596,0.0103803388118,-0.0132121309687,-9.72366254627e-05,-3.51126170516e-06,-1.166298689,0.0116555800233,0.106356100222,-0.0350077585415,-0.0600003005171,0.0181210612484,-1.31405502109,0.0162261863093,0.116736439034,-0.0482198895103,-0.0600975371425,0.0181175499866,-0.0441,0.18081,-0.1474,0.0168,-0.0098,-0.0056
0.641,0.641050762,3.351,0,-0.219641481164,0.277849061267,-1.65014947253,-0.561787866471,0.413518316889,0.520615342756,-0.0235619449019,-0,-0,-0.010471975512,-0.00314159265359,0,-0.000202497066206,-0.00636527317926,0.000427855738806,0.0019137847821,-0.00157920411577,0.00391354591636,-0.1475786597,0.00462107337408,0.0102947874849,-0.0132060766769,-9.75870705357e-05,-3.50874268355e-06,-1.15510053938,0.00353975310658,0.112316159161,-0.0325674535009,-0.0557832231048,0.019121126085,-1.30267919908,0.00816082648065,0.122610946646,-0.0457735301779,-0.0558808101753,0.0191176173423,0.02709,0.20979,-0.13585,0.0086,0.0104,-0.0106
0.642,0.642053129,3.344,1,-0.219663452243,0.277849061267,-1.65014867358,-0.561797453851,0.413517118466,0.520616061809,-0.0209439510239,-0,0.000872664625997,-0.00837758040957,-0,0.0010471975512,-0.000203158591215,-0.00638613327919,0.000427701720871,0.001921992633,-0.00158142107586,0.00393276979411,-0.14739990033,0.00466952756195,0.0102098355982,-0.013199789117,-9.79206928081e-05,-3.50608576159e-06,-1.1983733044,0.0262318991912,0.0963445522528,-0.040487469938,-0.0667313491477,0.0163879876551,-1.33267919908,0.0309014267532,0.106554387851,-0.053687259055,-0.0668292698405,0.0163844815694,-0.05418,0.19278,-0.14245,0.0078,0.0058,0.0008
0.643,0.643055967,3.379,0,-0.219685223585,0.277848462055,-1.65014787463,-0.561806801547,0.41351520099,0.520616301494,-0.0209439510239,-0,0.000872664625997,-0.00942477796077,-0,0,-0.000203714834383,-0.00640718715493,0.000427200865473,0.00193058830199,-0.00158362872956,0.00395223505838,-0.147218412181,0.00471713897962,0.0101247468975,-0.013193513703,-9.82275679138e-05,-3.50283296241e-06,-1.20213861119,0.0246684444212,0.0982947516722,-0.0380561007478,-0.0666205361354,0.0184370597313,-1.34935702337,0.0293855834008,0.10841949857,-0.0512496144508,-0.0667187637033,0.0184335568984,-0.04284,0.17262,-0.1463,0.0062,-0.0126,-0.0006
0.644,0.643984779,11.747,0,-0.219707993612,0.277848262318,-1.65014727542,-0.561816868296,0.413513523199,0.520616301494,-0.0226892802759,-0,-0,-0.00942477796077,-0.00314159265359,0,-0.000204286357991,-0.00642765210996,0.000427107458177,0.00193995183417,-0.00158635619757,0.00397232588351,-0.147036502993,0.00476691266676,0.0100388751403,-0.0131871113583,-9.85665236846e-05,-3.49980127722e-06,-1.1785768388,0.00767561351627,0.110948224131,-0.0349901705348,-0.058348726783,0.0182942613827,-1.32561334179,0.012442526183,0.120987099271,-0.0481772818931,-0.0584472933066,0.0182907615814,-0.0189,0.20727,-0.13035,0.0036,0.0136,-0.0118
0.645,0.645056872,4.844,0,-0.21973076364,0.277848462055,-1.65014687595,-0.561827174729,0.413512804145,0.520615822125,-0.0218166156499,-0,-0,-0.00942477796077,-0,0,-0.000204903778049,-0.00644821615238,0.000427295670885,0.00194988641483,-0.00158889104592,0.00399185714496,-0.146854148169,0.00481671313202,0.00995299538508,-0.0131805083164,-9.89101947057e-05,-3.49683910532e-06,-1.19877196204,0.016945308415,0.105177835277,-0.0365228721942,-0.0640781241926,0.0183452638661,-1.3456261102,0.021762021547,0.115130830662,-0.0497033805105,-0.0641770343873,0.018341767027,-0.03339,0.20979,-0.1485,0.0068,0.0026,-0.0088
