time_s,q_ref_rad_1,q_ref_rad_2,q_ref_rad_3,q_ref_rad_4,q_ref_rad_5,q_ref_rad_6,q_rad_1,q_rad_2,q_rad_3,q_rad_4,q_rad_5,q_rad_6,dq_ref_rad_s_1,dq_ref_rad_s_2,dq_ref_rad_s_3,dq_ref_rad_s_4,dq_ref_rad_s_5,dq_ref_rad_s_6,dq_rad_s_1,dq_rad_s_2,dq_rad_s_3,dq_rad_s_4,dq_rad_s_5,dq_rad_s_6,tau_Nm_1,tau_Nm_2,tau_Nm_3,tau_Nm_4,tau_Nm_5,tau_Nm_6,solve_ms,cycle_ms,tcp_ref_m_x,tcp_ref_m_y,tcp_ref_m_z,tcp_m_x,tcp_m_y,tcp_m_z
6.300000000000004485e-01,-2.266082939999999879e-01,2.779553490000000182e-01,-1.639048400000000072e+00,-5.968184650000000202e-01,4.112611939999999966e-01,5.570299800000000356e-01,-2.266159410188274548e-01,2.779569859283239075e-01,-1.639045389366499128e+00,-5.968291504963106897e-01,4.112622324751053493e-01,5.570413607025501701e-01,-4.351973600000000331e-02,2.555823999999999943e-03,4.212604899999999875e-02,-1.433977049999999864e-01,-9.722164999999999627e-03,1.403312220000000055e-01,-4.348499725584965142e-02,2.558668712481231618e-03,4.208146910996634488e-02,-1.432289320109970676e-01,-9.710546313643908176e-03,1.401694067569879687e-01,-1.498322666454868779e-01,-2.708204249387743445e+01,1.318078080692156462e+01,2.036009250203012932e+00,7.509544434396542290e-02,4.878059080018866877e-04,8.520725500056869350e+01,8.531077500083483756e+01,6.413103650770821673e-01,-8.561405422657359862e-03,5.413103655576715356e-01,6.413105300241008777e-01,-8.566768730921775141e-03,5.413094757127089318e-01
6.350000000000004530e-01,-2.268269880000000072e-01,2.779681720000000134e-01,-1.638837010999999899e+00,-5.975387779999999927e-01,4.112126759999999992e-01,5.577348730000000199e-01,-2.268346758492686688e-01,2.779698318866772322e-01,-1.638834061156970501e+00,-5.975493403152242200e-01,4.112137701895923203e-01,5.577461449369226498e-01,-4.395748199999999911e-02,2.573254000000000079e-03,4.242866499999999735e-02,-1.447253000000000012e-01,-9.684188999999999298e-03,1.416234929999999892e-01,-4.392261351291732591e-02,2.576135888687981507e-03,4.238438892905146277e-02,-1.445568835899061766e-01,-9.672877130963005929e-03,1.414620515168216464e-01,-1.490083525760551586e-01,-2.708231029973686077e+01,1.318067630368405929e+01,2.035224528665893651e+00,7.506101146334914764e-02,4.878177012535481042e-04,8.662099799767020158e+01,8.675588400001288392e+01,6.413050594840337126e-01,-8.734765289657121443e-03,5.413050596911782586e-01,6.413052247284087848e-01,-8.740147923785475392e-03,5.413041478000484297e-01
6.400000000000004574e-01,-2.270478649999999876e-01,2.779810810000000187e-01,-1.638624123999999904e+00,-5.982656969999999852e-01,4.111643589999999793e-01,5.584461950000000341e-01,-2.270555913289568073e-01,2.779827639879433598e-01,-1.638621237114291862e+00,-5.982761327254860761e-01,4.111655101627312847e-01,5.584573551542254544e-01,-4.439275200000000060e-02,2.590284999999999897e-03,4.272497699999999732e-02,-1.460402670000000014e-01,-9.641494000000000453e-03,1.429031040000000030e-01,-4.435776469670803940e-02,2.593204187518448681e-03,4.268101517782110776e-02,-1.458722346750588317e-01,-9.630498930565906807e-03,1.427420767380356004e-01,-1.481555464954400492e-01,-2.708257672892330703e+01,1.318056669334155373e+01,2.034433324527368470e+00,7.502619371342067467e-02,4.878322097506153148e-04,8.726496699819108471e+01,8.737950899740098976e+01,6.412995928791391798e-01,-8.909855425029658549e-03,5.412995931283348661e-01,6.412997582880149983e-01,-8.915255606458397791e-03,5.412986586250537746e-01
6.450000000000004619e-01,-2.272709109999999921e-01,2.779940739999999799e-01,-1.638409771000000070e+00,-5.989991599999999750e-01,4.111162680000000069e-01,5.591638829999999727e-01,-2.272786748445159710e-01,2.779957802067582473e-01,-1.638406949004864055e+00,-5.990094637408356348e-01,4.111174760503829018e-01,5.591749272007319194e-01,-4.482545899999999806e-02,2.606910999999999951e-03,4.301487699999999997e-02,-1.473422550000000053e-01,-9.594049000000000327e-03,1.441697070000000080e-01,-4.479035480202311903e-02,2.609863271609959377e-03,4.297124869363748434e-02,-1.471746585947503738e-01,-9.583375451428130867e-03,1.440091315947456263e-01,-1.472692860959515793e-01,-2.708284651733504589e+01,1.318045383277994631e+01,2.033635894854464610e+00,7.499108945853580344e-02,4.878451211346433746e-04,8.786954300012439489e+01,8.798157300043385476e+01,6.412939622425135600e-01,-9.086664275785853728e-03,5.412939627280606292e-01,6.412941278107047172e-01,-9.092081132524233028e-03,5.412930053069330283e-01
6.500000000000004663e-01,-2.274961149999999988e-01,2.780071490000000090e-01,-1.638193986999999963e+00,-5.997390959999999716e-01,4.110684279999999857e-01,5.598878680000000108e-01,-2.275039133555365745e-01,2.780088784981442629e-01,-1.638191229124074333e+00,-5.997492675832828413e-01,4.110696916633150844e-01,5.598987951607068414e-01,-4.525551600000000257e-02,2.623125000000000023e-03,4.329826199999999709e-02,-1.486309080000000060e-01,-9.541822999999999624e-03,1.454229469999999969e-01,-4.522030548618863333e-02,2.626113495250736486e-03,4.325497926950631206e-02,-1.484637759408984348e-01,-9.531479257525874577e-03,1.452628626855677341e-01,-1.463541545750597361e-01,-2.708311452925025975e+01,1.318033614207814175e+01,2.032832155272153329e+00,7.495560932851644265e-02,4.878609065022668678e-04,8.910854900022968650e+01,8.921677900070790201e+01,6.412881645425732025e-01,-9.265181803634527785e-03,5.412881650904062258e-01,6.412883304141530072e-01,-9.270613476817094953e-03,5.412871849689565584e-01
6.550000000000004707e-01,-2.277234619999999876e-01,2.780203050000000231e-01,-1.637976796000000013e+00,-6.004854499999999762e-01,4.110208539999999910e-01,5.606180929999999840e-01,-2.277312933828490038e-01,2.780220567875738014e-01,-1.637974110278354045e+00,-6.004954767561256901e-01,4.110221809451277686e-01,5.606288914101599241e-01,-4.568283399999999855e-02,2.638922000000000143e-03,4.357503000000000071e-02,-1.499058869999999877e-01,-9.484792000000000570e-03,1.466624900000000065e-01,-4.564752272013738316e-02,2.641944772195107139e-03,4.353211003764243664e-02,-1.497392668068143751e-01,-9.474784377615251552e-03,1.465029362522138334e-01,-1.454061355496145680e-01,-2.708338559946825796e+01,1.318021511809160273e+01,2.032022230989397826e+00,7.491983221052492259e-02,4.878760637820834991e-04,8.726675599973532371e+01,8.746685799997067079e+01,6.412821978393423716e-01,-9.445396877997218332e-03,5.412821984165627764e-01,6.412823632233261018e-01,-9.450841229802409496e-03,5.412811947414239988e-01
6.600000000000004752e-01,-2.279529379999999938e-01,2.780335369999999973e-01,-1.637758247999999917e+00,-6.012381319999999807e-01,4.109735880000000008e-01,5.613544700000000498e-01,-2.279608010186722211e-01,2.780353129656291666e-01,-1.637755625791159853e+00,-6.012480220001218401e-01,4.109749679746285689e-01,5.613651465459237322e-01,-4.610733100000000140e-02,2.654295999999999999e-03,4.384507800000000260e-02,-1.511668260000000041e-01,-9.422928000000000553e-03,1.478879670000000091e-01,-4.607192631794175541e-02,2.657352197008741330e-03,4.380253324840391316e-02,-1.510007570051915549e-01,-9.413263082133437043e-03,1.477289817936144334e-01,-1.444285293233110723e-01,-2.708365692560584037e+01,1.318008990629445876e+01,2.031206214871716931e+00,7.488370917871345345e-02,4.878920662389411682e-04,8.712989899868262000e+01,8.721896499991999008e+01,6.412760571831787049e-01,-9.627295272871098236e-03,5.412760580724280679e-01,6.412762233712619997e-01,-9.632752600365768886e-03,5.412750317676007228e-01
6.650000000000004796e-01,-2.281845299999999965e-01,2.780468469999999859e-01,-1.637538361000000053e+00,-6.019970890000000407e-01,4.109266380000000107e-01,5.620969439999999873e-01,-2.281924219318443303e-01,2.780486448988485071e-01,-1.637535809480166193e+00,-6.020068323068017424e-01,4.109280769399626942e-01,5.621074894621782558e-01,-4.652891700000000297e-02,2.669242999999999963e-03,4.410831199999999674e-02,-1.524133980000000055e-01,-9.356211999999999168e-03,1.490990560000000076e-01,-4.649342860589532334e-02,2.672331025449565644e-03,4.406615600504522334e-02,-1.522479129763161243e-01,-9.346897428642773897e-03,1.489406788174935381e-01,-1.434197454769157165e-01,-2.708392951158969808e+01,1.317996125053008782e+01,2.030384137712643700e+00,7.484726740518407584e-02,4.879098030941726727e-04,9.018672100137337111e+01,9.034572100063087419e+01,6.412697420623432176e-01,-9.810867902690549938e-03,5.412697423116571427e-01,6.412699080046608824e-01,-9.816335420590504082e-03,5.412686932032149123e-01
6.700000000000004841e-01,-2.284182230000000036e-01,2.780602300000000193e-01,-1.637317171000000071e+00,-6.027622470000000288e-01,4.108800280000000082e-01,5.628454419999999736e-01,-2.284261413338166957e-01,2.780620504210314370e-01,-1.637314695625166738e+00,-6.027718350050715879e-01,4.108815321328185277e-01,5.628558473693162645e-01,-4.694750400000000101e-02,2.683758000000000064e-03,4.436463699999999843e-02,-1.536452560000000078e-01,-9.284624000000000002e-03,1.502954109999999899e-01,-4.691193556789402530e-02,2.686873507409427621e-03,4.432288621014219415e-02,-1.534804029438001094e-01,-9.275664885175975358e-03,1.501376797805788754e-01,-1.423778291891117931e-01,-2.708420463143102452e+01,1.317982945582351206e+01,2.029556190043522612e+00,7.481053889501199095e-02,4.879266976802606949e-04,8.683500000188359991e+01,8.693300200320663862e+01,6.412632488516666340e-01,-9.996101847930764089e-03,5.412632494275336770e-01,6.412634142832852602e-01,-1.000157712598758949e-02,5.412621762249628654e-01
6.750000000000004885e-01,-2.286539999999999961e-01,2.780736830000000159e-01,-1.637094725999999945e+00,-6.035335170000000193e-01,4.108337989999999995e-01,5.635998740000000007e-01,-2.286619440212522003e-01,2.780755273515178039e-01,-1.637092318993069950e+00,-6.035429556710965038e-01,4.108353579373860698e-01,5.636101457262681080e-01,-4.736301099999999653e-02,2.697834999999999990e-03,4.461395399999999734e-02,-1.548620450000000037e-01,-9.208146000000000386e-03,1.514766780000000035e-01,-4.732737161629817918e-02,2.700979990553620952e-03,4.457262290312290903e-02,-1.546978638984144172e-01,-9.199549662052422874e-03,1.513196326085838317e-01,-1.413077997349628800e-01,-2.708447798854522759e+01,1.317969311207125038e+01,2.028722170508467926e+00,7.477344843569677657e-02,4.879451664585918559e-04,8.691575300326803699e+01,8.707569200123543851e+01,6.412565732971637900e-01,-1.018298112191833200e-02,5.412565742368349309e-01,6.412567393849006869e-01,-1.018846477881955002e-02,5.412554780174548830e-01
6.800000000000004929e-01,-2.288918470000000094e-01,2.780872070000000029e-01,-1.636871049000000022e+00,-6.043108360000000179e-01,4.107879609999999793e-01,5.643601769999999629e-01,-2.288998143690401110e-01,2.780890734884869930e-01,-1.636868714824135651e+00,-6.043201181493729202e-01,4.107895788092584266e-01,5.643703083169614443e-01,-4.777534800000000220e-02,2.711470000000000113e-03,4.485617599999999761e-02,-1.560634379999999988e-01,-9.126765000000000225e-03,1.526425339999999964e-01,-4.773964654774728172e-02,2.714643189600759229e-03,4.481527561737749105e-02,-1.558999606858624265e-01,-9.118538503755716645e-03,1.524862137462394129e-01,-1.402056018065069853e-01,-2.708475355278505248e+01,1.317955363941351621e+01,2.027882403839576853e+00,7.473605901265953366e-02,4.879652353839170368e-04,8.701614699748461135e+01,8.713264100151718594e+01,6.412497144432180995e-01,-1.037149526641992052e-02,5.412497147183512602e-01,6.412498805055277806e-01,-1.037698506386082291e-02,5.412485957788969460e-01
6.850000000000004974e-01,-2.291317479999999962e-01,2.781007970000000107e-01,-1.636646177000000035e+00,-6.050941250000000382e-01,4.107425410000000165e-01,5.651262719999999851e-01,-2.291397363048375269e-01,2.781026865922225366e-01,-1.636643918787165308e+00,-6.051032446355933958e-01,4.107442192734015451e-01,5.651362572643819915e-01,-4.818442900000000084e-02,2.724658000000000028e-03,4.509121499999999699e-02,-1.572490970000000043e-01,-9.040467999999999421e-03,1.537926420000000072e-01,-4.814867141720770988e-02,2.727855329725792626e-03,4.505076182696435977e-02,-1.570863671951881757e-01,-9.032617140662608027e-03,1.536370853034965678e-01,-1.390716918185959106e-01,-2.708503214872697029e+01,1.317941175088208006e+01,2.027037004512127538e+00,7.469839285516616245e-02,4.879847355264258532e-04,8.838648199889576063e+01,8.848297199801891111e+01,6.412426687853634011e-01,-1.056163026739043338e-02,5.412426695812539990e-01,6.412428348593278704e-01,-1.056712427388745330e-02,5.412415267413902553e-01
6.900000000000005018e-01,-2.293736859999999933e-01,2.781144529999999837e-01,-1.636420146000000075e+00,-6.058833030000000397e-01,4.106975620000000160e-01,5.658980789999999983e-01,-2.293816933239344602e-01,2.781163644078196162e-01,-1.636417966983092054e+00,-6.058922556595671693e-01,4.106993039053190575e-01,5.659079130165249882e-01,-4.859016900000000944e-02,2.737395000000000540e-03,4.531898300000000712e-02,-1.584186870000000302e-01,-8.949247999999998190e-03,1.549266690000000168e-01,-4.855436139592123751e-02,2.740616531597862490e-03,4.527899251715748752e-02,-1.582567455981816751e-01,-8.941778262921513606e-03,1.547719142670103687e-01,-1.379072107177464757e-01,-2.708530982997814718e+01,1.317926586298318448e+01,2.026185820962013828e+00,7.466040180069560828e-02,4.880053174654778027e-04,8.886591499685891904e+01,8.901534799952059984e+01,6.412354341326254037e-01,-1.075337187177344452e-02,5.412354347675009114e-01,6.412355996841433425e-01,-1.075886831895660374e-02,5.412342681551175483e-01
6.950000000000005063e-01,-2.296176440000000096e-01,2.781281709999999796e-01,-1.636192995000000039e+00,-6.066782889999999817e-01,4.106530509999999912e-01,5.666755159999999902e-01,-2.296256684891133937e-01,2.781301046659431786e-01,-1.636190895947513102e+00,-6.066870700719306786e-01,4.106548573215678122e-01,5.666851943588839813e-01,-4.899248000000000491e-02,2.749676000000000377e-03,4.553939800000000870e-02,-1.595718740000000302e-01,-8.853096999999999009e-03,1.560442830000000336e-01,-4.895662886394749197e-02,2.752921905106571476e-03,4.549988215418755699e-02,-1.594107614480907986e-01,-8.846013079040742494e-03,1.558903685367772907e-01,-1.367112222956098355e-01,-2.708558885371914116e+01,1.317911681959184733e+01,2.025329086865651718e+00,7.462211764529334823e-02,4.880266823705708750e-04,8.920767299787257798e+01,8.931307000239030458e+01,6.412280069942148941e-01,-1.094670526631653582e-02,5.412280076653845917e-01,6.412281722425954289e-01,-1.095220272463780752e-02,5.412268172871165239e-01
7.000000000000005107e-01,-2.298636049999999986e-01,2.781419489999999994e-01,-1.635964761999999961e+00,-6.074789969999999650e-01,4.106090359999999828e-01,5.674584969999999506e-01,-2.298716444466300246e-01,2.781439050658487955e-01,-1.635962742632721234e+00,-6.074876050433507535e-01,4.106109041605527366e-01,5.674680184230844748e-01,-4.939127900000001015e-02,2.761498000000000251e-03,4.575237700000000379e-02,-1.607083240000000413e-01,-8.752012999999997725e-03,1.571451540000000369e-01,-4.935539338922487890e-02,2.764764241178172769e-03,4.571334887258370755e-02,-1.605480777736935372e-01,-8.745320185651156777e-03,1.569921182772887613e-01,-1.354856845756259309e-01,-2.708587028277942110e+01,1.317896531233560431e+01,2.024466917106265917e+00,7.458353368483471024e-02,4.880491353590489501e-04,1.206193990001338534e+02,1.207416079996619374e+02,6.412203847230508735e-01,-1.114161551773981858e-02,5.412203855946783326e-01,6.412205498218609412e-01,-1.114711264140406249e-02,5.412191714383224328e-01
7.050000000000005151e-01,-2.301115509999999975e-01,2.781557849999999887e-01,-1.635735485000000100e+00,-6.082853419999999511e-01,4.105655409999999783e-01,5.682469380000000347e-01,-2.301196034196973939e-01,2.781577632927260679e-01,-1.635733544391614336e+00,-6.082937760998159415e-01,4.105674690665731541e-01,5.682563007063365923e-01,-4.978647800000000206e-02,2.772857000000000099e-03,4.595784099999999928e-02,-1.618277120000000124e-01,-8.645994000000000596e-03,1.582289570000000034e-01,-4.975056757487737735e-02,2.776143657055007638e-03,4.591931372525068916e-02,-1.616683710592292100e-01,-8.639698574799879044e-03,1.580768386350094867e-01,-1.342288988373342429e-01,-2.708615136408250379e+01,1.317881036321182719e+01,2.023599252475597687e+00,7.454465226033596403e-02,4.880721100173203799e-04,9.198359100264497101e+01,9.207767000043531880e+01,6.412125646296976678e-01,-1.133808726678200984e-02,5.412125653909974909e-01,6.412127297385683544e-01,-1.134358284218556744e-02,5.412113279339036964e-01
7.100000000000005196e-01,-2.303614639999999880e-01,2.781696770000000041e-01,-1.635505197999999938e+00,-6.090972430000000104e-01,4.105225869999999944e-01,5.690407549999999537e-01,-2.303695272021846208e-01,2.781716770245672432e-01,-1.635503338957879693e+00,-6.091054971510602156e-01,4.105245766821256637e-01,5.690499550974665866e-01,-5.017799199999999765e-02,2.783748999999999859e-03,4.615571499999999994e-02,-1.629297150000000027e-01,-8.535043000000000837e-03,1.592953729999999901e-01,-5.014206656753553148e-02,2.787057676225803554e-03,4.611770242449473450e-02,-1.627713182857822294e-01,-8.529149537723315286e-03,1.591442101063551273e-01,-1.329415118964473175e-01,-2.708643346178367750e+01,1.317865273173727658e+01,2.022726267591482330e+00,7.450548635755041560e-02,4.880959345420859377e-04,8.625400799792259932e+01,8.635435599717311561e+01,6.412045444349714352e-01,-1.153610555871852246e-02,5.412045449843688738e-01,6.412047093424927402e-01,-1.154159771904092815e-02,5.412032841235050462e-01
7.150000000000005240e-01,-2.306133250000000079e-01,2.781836220000000193e-01,-1.635273940999999898e+00,-6.099146090000000520e-01,4.104801989999999901e-01,5.698398609999999476e-01,-2.306213971487709735e-01,2.781856439121659363e-01,-1.635272164436223363e+00,-6.099226804931583423e-01,4.104822516272388921e-01,5.698488938847187102e-01,-5.056573400000000107e-02,2.794169999999999900e-03,4.634592500000000309e-02,-1.640140099999999879e-01,-8.419166000000000497e-03,1.603440809999999994e-01,-5.052980053602902644e-02,2.797498883497973390e-03,4.630844083304992698e-02,-1.638565969737497685e-01,-8.413679723077154005e-03,1.601939122266066717e-01,-1.316219084454346433e-01,-2.708671848232208035e+01,1.317849289581335270e+01,2.021848198362699467e+00,7.446605145930965119e-02,4.881204476290953390e-04,8.883195999806048349e+01,8.893830600209184922e+01,6.411963212699886006e-01,-1.173565394351721788e-02,5.411963217376953850e-01,6.411964860145592526e-01,-1.174114127579105153e-02,5.411950373957926663e-01
7.200000000000005285e-01,-2.308671150000000116e-01,2.781976179999999799e-01,-1.635041752000000015e+00,-6.107373529999999828e-01,4.104384030000000072e-01,5.706441669999999800e-01,-2.308751941871113322e-01,2.781996615843448373e-01,-1.635040059301080539e+00,-6.107452368202379578e-01,4.104405184922014782e-01,5.706530277692337672e-01,-5.094961900000000155e-02,2.804117000000000068e-03,4.652840200000000342e-02,-1.650802789999999964e-01,-8.298368999999999884e-03,1.613747660000000028e-01,-5.091368702274585295e-02,2.807464899305755265e-03,4.649145514321032652e-02,-1.649238881824359459e-01,-8.293294630381000537e-03,1.612256296586521420e-01,-1.302723316176427337e-01,-2.708700408006351878e+01,1.317833015516917783e+01,2.020964900564881983e+00,7.442633152434909027e-02,4.881458652918479893e-04,8.822021699961624108e+01,8.833030899768345989e+01,6.411878925721410383e-01,-1.193671612408448053e-02,5.411878928927631449e-01,6.411880571680278473e-01,-1.194219713524060505e-02,5.411865851732187149e-01
7.250000000000005329e-01,-2.311228140000000097e-01,2.782116620000000262e-01,-1.634808668000000020e+00,-6.115653840000000452e-01,4.103972220000000060e-01,5.714535809999999882e-01,-2.311308988184729019e-01,2.782137276577286711e-01,-1.634807062369105113e+00,-6.115730752386877578e-01,4.103994018184851100e-01,5.714622658732965155e-01,-5.132956000000000324e-02,2.813588000000000113e-03,4.670307499999999667e-02,-1.661282050000000010e-01,-8.172665000000000832e-03,1.623871129999999996e-01,-5.129363886648972276e-02,2.816953244299885521e-03,4.666668049799072016e-02,-1.659728753520265110e-01,-8.168006884737026921e-03,1.622390464011290168e-01,-1.288914578238310460e-01,-2.708729130844241695e+01,1.317816535103315623e+01,2.020076662344270968e+00,7.438634435363450370e-02,4.881718163708677967e-04,8.758251199833466671e+01,8.768449299896019511e+01,6.411792559601300345e-01,-1.213927514449474401e-02,5.411792570255564705e-01,6.411794202547189681e-01,-1.214474854095185657e-02,5.411779249148662707e-01
7.300000000000005373e-01,-2.313804030000000123e-01,2.782257530000000201e-01,-1.634574731999999919e+00,-6.123986070000000392e-01,4.103566819999999726e-01,5.722680089999999664e-01,-2.313884911078261386e-01,2.782278397293053707e-01,-1.634573212786669449e+00,-6.124061032742859068e-01,4.103589260878133804e-01,5.722765157587574869e-01,-5.170547300000000179e-02,2.822578000000000066e-03,4.686988000000000265e-02,-1.671574730000000009e-01,-8.042066000000000492e-03,1.633808119999999864e-01,-5.166956873886522500e-02,2.825959026107358746e-03,4.683405023920500510e-02,-1.670032427115309970e-01,-8.037828004829402836e-03,1.632338530353605321e-01,-1.274791085969293469e-01,-2.708758072588098287e+01,1.317799846575760725e+01,2.019183576668085678e+00,7.434610010216333165e-02,4.881988393050977698e-04,8.865120299742557108e+01,8.878648799873190001e+01,6.411704087381462358e-01,-1.234331422290417535e-02,5.411704094106116747e-01,6.411705727658462139e-01,-1.234877835020307089e-02,5.411690541246702013e-01
7.350000000000005418e-01,-2.316398620000000019e-01,2.782398870000000191e-01,-1.634339983999999912e+00,-6.132369250000000438e-01,4.103168110000000035e-01,5.730873549999999650e-01,-2.316479506911959529e-01,2.782419953788269340e-01,-1.634338550019852621e+00,-6.132442268909901184e-01,4.103191157023015623e-01,5.730956834316939252e-01,-5.207727100000000137e-02,2.831086000000000019e-03,4.702875399999999900e-02,-1.681677689999999947e-01,-7.906589999999999799e-03,1.643555499999999892e-01,-5.204139187309676090e-02,2.834479761496797035e-03,4.699350224738929604e-02,-1.680146802247889648e-01,-7.902776865629733069e-03,1.642097373057196663e-01,-1.260361406336520940e-01,-2.708787159841985215e+01,1.317782951293063221e+01,2.018285677306911108e+00,7.430558956930036207e-02,4.882261638493770161e-04,8.633962000021710992e+01,8.642794199840864167e+01,6.411613481818631000e-01,-1.254881567381908175e-02,5.411613490259613579e-01,6.411615122336717931e-01,-1.255426903930375801e-02,5.411599703500420411e-01
7.400000000000005462e-01,-2.319011689999999903e-01,2.782540620000000242e-01,-1.634104462000000035e+00,-6.140802469999999680e-01,4.102776289999999770e-01,5.739115280000000041e-01,-2.319092567720874021e-01,2.782561921816791295e-01,-1.634103113833033971e+00,-6.140873505250982189e-01,4.102799949627409237e-01,5.739196733815342677e-01,-5.244486799999999865e-02,2.839108999999999817e-03,4.717963800000000291e-02,-1.691587910000000028e-01,-7.766257999999999842e-03,1.653110289999999982e-01,-5.240902060303499060e-02,2.842515650898963086e-03,4.714497851171060849e-02,-1.690068854221488948e-01,-7.762874677340957097e-03,1.651664018916514098e-01,-1.245618518558064824e-01,-2.708816314596904107e+01,1.317765836073761676e+01,2.017383042376542868e+00,7.426482004140255722e-02,4.882544954457126996e-04,9.073041300143813714e+01,9.082113900149124674e+01,6.411520719996000039e-01,-1.275576129855001198e-02,5.411520730631023124e-01,6.411522362364250327e-01,-1.276120270347932614e-02,5.411506711771578715e-01
7.450000000000005507e-01,-2.321643039999999880e-01,2.782682770000000083e-01,-1.633868204999999962e+00,-6.149284769999999734e-01,4.102391599999999916e-01,5.747404299999999688e-01,-2.321723881223559660e-01,2.782704277069585341e-01,-1.633866944293043355e+00,-6.149353770854583123e-01,4.102415880640207235e-01,5.747483885968825978e-01,-5.280817799999999729e-02,2.846642999999999830e-03,4.732247400000000326e-02,-1.701302339999999913e-01,-7.621090999999999976e-03,1.662469480000000055e-01,-5.277236948606130185e-02,2.850064464805767469e-03,4.728841690042836360e-02,-1.699795508584297510e-01,-7.618142619931661183e-03,1.661035447896927753e-01,-1.230566668508117356e-01,-2.708845569303346679e+01,1.317748485071784970e+01,2.016475753509275215e+00,7.422379148880114963e-02,4.882838734539880115e-04,8.857000699936179444e+01,8.869836200028657913e+01,6.411425782027575515e-01,-1.296413375644650881e-02,5.411425785926831100e-01,6.411427423979517704e-01,-1.296956105589346792e-02,5.411411542293664834e-01
7.500000000000005551e-01,-2.324292440000000071e-01,2.782825279999999735e-01,-1.633631250999999951e+00,-6.157815159999999732e-01,4.102014270000000074e-01,5.755739640000000490e-01,-2.324373230869254403e-01,2.782846995046668326e-01,-1.633630081741197282e+00,-6.157882079604067860e-01,4.102039190782708067e-01,5.755817305765016378e-01,-5.316711400000000143e-02,2.853688000000000058e-03,4.745720900000000020e-02,-1.710818000000000061e-01,-7.471117000000000209e-03,1.671630119999999997e-01,-5.313135316944262582e-02,2.857121325124987923e-03,4.742376734829012452e-02,-1.709323747151462736e-01,-7.468607509135891803e-03,1.670208707778235990e-01,-1.215206485295428074e-01,-2.708875149843017738e+01,1.317731047230486396e+01,2.015564125524332173e+00,7.418253027505099240e-02,4.883142010065253356e-04,8.833392599990474992e+01,8.846903099765768275e+01,6.411328645444209773e-01,-1.317391358021061977e-02,5.411328653182837511e-01,6.411330283897243021e-01,-1.317932543071545157e-02,5.411314171855321487e-01
7.550000000000005596e-01,-2.326959670000000036e-01,2.782968129999999762e-01,-1.633393641999999923e+00,-6.166392659999999637e-01,4.101644520000000127e-01,5.764120310000000469e-01,-2.327040395930356220e-01,2.782990051079097804e-01,-1.633392566781656674e+00,-6.166457430369884918e-01,4.101670119447308194e-01,5.764195993411569408e-01,-5.352158900000000136e-02,2.860240999999999912e-03,4.758379199999999976e-02,-1.720131900000000102e-01,-7.316363999999999680e-03,1.680589269999999968e-01,-5.348588932305715915e-02,2.863683852408086070e-03,4.755097562745123907e-02,-1.718650578326595679e-01,-7.314295783352889671e-03,1.679180840620705106e-01,-1.199546789862191432e-01,-2.708904877611243478e+01,1.317713431229091192e+01,2.014648062468332945e+00,7.414102333163204162e-02,4.883453150186357981e-04,8.831030200235545635e+01,8.840806999796768650e+01,6.411229285075108475e-01,-1.338508193188407691e-02,5.411229295925463756e-01,6.411230919326856847e-01,-1.339047678927874491e-02,5.411214577803536985e-01
7.600000000000005640e-01,-2.329644519999999885e-01,2.783111300000000177e-01,-1.633155424999999994e+00,-6.175016159999999754e-01,4.101282689999999898e-01,5.772545209999999649e-01,-2.329725151274413264e-01,2.783133420523818957e-01,-1.633154440271857410e+00,-6.175078807145828463e-01,4.101308904491622331e-01,5.772618934249270639e-01,-5.387151999999999913e-02,2.866300999999999918e-03,4.770217399999999996e-02,-1.729241039999999952e-01,-7.156865000000000102e-03,1.689343939999999877e-01,-5.383588600099047106e-02,2.869754495850378954e-03,4.766999347501421624e-02,-1.727773038264005245e-01,-7.155240996924898747e-03,1.687948863396044052e-01,-1.183561271400954684e-01,-2.708934638694035613e+01,1.317695621563261810e+01,2.013727779271843765e+00,7.409927816966202507e-02,4.883767910071860766e-04,9.049436599889304489e+01,9.062932800225098617e+01,6.411127674919706587e-01,-1.359761926417578544e-02,5.411127681090230901e-01,6.411129308030940610e-01,-1.360299570689920724e-02,5.411112737926861982e-01
7.650000000000005684e-01,-2.332346750000000024e-01,2.783254749999999889e-01,-1.632916637999999976e+00,-6.183684680000000045e-01,4.100928959999999845e-01,5.781013360000000212e-01,-2.332427267392131742e-01,2.783277078560618678e-01,-1.632915743286922794e+00,-6.183745179624406951e-01,4.100955782020129781e-01,5.781085099260083737e-01,-5.421681899999999943e-02,2.871864999999999921e-03,4.781230899999999728e-02,-1.738142540000000014e-01,-6.992655999999999872e-03,1.697891320000000093e-01,-5.418125860183075487e-02,2.875325718465974404e-03,4.778078051207402394e-02,-1.736688336251074882e-01,-6.991479229435027497e-03,1.696509979016160574e-01,-1.167270923000904848e-01,-2.708964854460597849e+01,1.317677795056347279e+01,2.012803455610946202e+00,7.405732565147171709e-02,4.884085333963665348e-04,9.129181699972832575e+01,9.138607699787826277e+01,6.411023792341177252e-01,-1.381150562124387922e-02,5.411023799754810515e-01,6.411025428314868213e-01,-1.381686237669843727e-02,5.411008630653036944e-01
